timestamp,ram_used_mb,ram_total_mb,swap_used_mb,swap_total_mb,cpu0_util_pct,cpu0_freq_mhz,cpu1_util_pct,cpu1_freq_mhz,cpu2_util_pct,cpu2_freq_mhz,cpu3_util_pct,cpu3_freq_mhz,cpu4_util_pct,cpu4_freq_mhz,cpu5_util_pct,cpu5_freq_mhz,gr3d_freq_util_pct,temp_cpu_c,temp_soc2_c,temp_soc0_c,temp_gpu_c,temp_tj_c,temp_soc1_c,power_vdd_in_mw,power_vdd_cpu_gpu_cv_mw,power_vdd_soc_mw,elapsed_sec
2026-06-23T11:44:24.111431+00:00,7027,7607,754,20188,0,1344,1,1344,1,1344,47,1344,0,729,0,729,98,61.0,60.0,60.656,62.187,62.187,59.875,16452,7140,4086,207.14
2026-06-23T11:44:25.633747+00:00,7027,7607,754,20188,5,1344,4,1344,5,1344,100,1344,0,729,3,729,97,61.125,60.062,60.718,62.5,62.5,59.875,17200,8172,3968,208.67
2026-06-23T11:44:27.154650+00:00,7027,7607,754,20188,0,1344,0,1344,7,1344,100,1344,0,729,0,729,97,60.968,60.156,60.781,62.343,62.343,59.812,17565,8602,3923,210.19
2026-06-23T11:44:28.676634+00:00,7027,7607,754,20188,16,1036,0,1036,3,1036,46,1036,1,729,3,729,99,60.906,60.156,60.718,61.875,61.875,59.906,15927,7297,3817,211.71
2026-06-23T11:44:30.198469+00:00,7027,7607,754,20188,0,1344,0,1344,1,1344,76,1344,0,729,0,729,98,61.156,60.156,60.781,62.281,62.281,59.937,16728,7559,4008,213.23
2026-06-23T11:44:31.719914+00:00,7027,7607,754,20188,0,1344,4,1344,3,1344,100,1344,2,729,6,729,97,61.0,60.187,60.937,62.5,62.5,59.906,17475,8368,3968,214.75
2026-06-23T11:44:33.242328+00:00,7027,7607,754,20188,0,729,0,729,1,729,76,729,0,729,0,729,99,61.25,60.25,60.906,62.281,62.281,60.093,17761,8446,4119,216.28
2026-06-23T11:44:34.763993+00:00,7027,7607,754,20188,3,1344,4,1344,3,1344,51,1344,3,729,1,729,97,61.218,60.125,60.75,62.125,62.125,60.031,16360,6904,4093,217.8
2026-06-23T11:44:36.287208+00:00,7028,7607,754,20188,1,1344,0,1344,0,1344,100,1344,0,729,2,729,97,61.25,60.156,60.843,62.562,62.562,59.968,17408,8250,4008,219.32
2026-06-23T11:44:37.808669+00:00,7028,7607,754,20188,2,1344,4,1344,3,1344,100,1344,2,729,5,729,97,61.093,60.187,60.906,62.812,62.812,59.968,17604,8641,3923,220.84
2026-06-23T11:44:39.330238+00:00,7028,7607,754,20188,2,1344,0,1344,1,1344,56,1344,0,729,0,729,99,61.281,60.312,61.0,61.875,61.875,60.125,16334,7363,3975,222.36
2026-06-23T11:44:40.852957+00:00,7028,7607,754,20188,1,1344,2,1344,1,1344,86,1344,8,729,1,729,98,61.531,60.25,60.906,62.687,62.687,60.156,17042,7911,4008,223.89
2026-06-23T11:44:42.374441+00:00,7029,7607,754,20188,5,1344,0,1344,3,1344,100,1344,0,729,2,729,97,61.156,60.312,60.875,62.343,62.343,60.093,17447,8446,3923,225.41
2026-06-23T11:44:43.896721+00:00,7029,7607,754,20188,1,1036,5,1036,0,1036,61,1036,0,729,0,729,99,60.875,60.25,61.0,61.718,61.718,60.031,16373,7598,3857,226.93
2026-06-23T11:44:45.418355+00:00,7030,7607,754,20188,0,1344,1,1344,4,1344,54,1344,0,729,0,729,97,61.281,60.187,61.031,62.375,62.375,60.156,16491,7246,4047,228.45
2026-06-23T11:44:46.939659+00:00,7031,7607,754,20188,7,1344,1,1344,1,1344,100,1344,0,729,1,729,97,61.375,60.312,61.0,62.718,62.718,60.187,17408,8329,3968,229.97
2026-06-23T11:44:48.461429+00:00,7031,7607,754,20188,4,1344,0,1344,3,1344,92,1344,2,729,1,729,97,61.187,60.437,61.156,62.781,62.781,60.125,17447,8485,3923,231.49
2026-06-23T11:44:49.982932+00:00,7032,7607,754,20188,6,1344,1,1344,0,1344,50,1344,0,729,0,729,99,61.437,60.406,60.968,62.343,62.343,60.281,16045,6983,3975,233.02
2026-06-23T11:44:51.504786+00:00,7033,7607,754,20188,2,1344,3,1344,2,1344,90,1344,0,729,0,729,97,61.406,60.406,60.968,62.468,62.468,60.218,17003,7872,4008,234.54
2026-06-23T11:44:53.026226+00:00,7033,7607,754,20188,8,1344,0,1344,3,1344,100,1344,0,729,0,729,97,61.343,60.437,61.156,62.593,62.593,60.187,17447,8446,3968,236.06
2026-06-23T11:44:54.548648+00:00,7033,7607,754,20188,2,1036,5,1036,0,1036,59,1036,1,729,2,729,99,61.125,60.343,61.093,61.906,61.781,60.125,16334,7611,3857,237.58
2026-06-23T11:44:56.070523+00:00,7034,7607,754,20188,7,1344,2,1344,0,1344,54,1344,1,729,0,729,97,61.625,60.437,61.031,62.468,62.468,60.375,16649,7363,4047,239.1
2026-06-23T11:44:57.592158+00:00,7035,7607,754,20188,0,1344,3,1344,0,1344,100,1344,1,729,3,729,97,61.25,60.312,61.031,62.656,62.656,60.218,17160,8146,3968,240.63
2026-06-23T11:44:59.113498+00:00,7035,7607,754,20188,0,1344,2,1344,2,1344,98,1344,0,729,1,729,97,61.281,60.468,61.281,62.843,62.843,60.25,17604,8681,3923,242.15
2026-06-23T11:45:00.634851+00:00,7040,7607,754,20188,2,1344,7,1344,0,1344,48,1344,0,729,0,729,99,61.312,60.343,61.187,62.5,62.5,60.375,15927,7140,3896,243.67
2026-06-23T11:45:02.156868+00:00,7041,7607,754,20188,5,1344,1,1344,0,1344,84,1344,0,729,0,729,98,61.437,60.468,61.062,62.562,62.562,60.343,17042,7911,4008,245.19
2026-06-23T11:45:03.678177+00:00,7041,7607,754,20188,2,1344,9,1344,2,1344,100,1344,0,729,2,729,97,61.468,60.562,61.218,62.625,62.625,60.281,17526,8524,3962,246.71
2026-06-23T11:45:05.200716+00:00,7042,7607,754,20188,0,1036,0,1036,0,1036,61,1036,0,729,1,729,99,61.281,60.5,61.187,61.937,61.937,60.281,16373,7637,3851,248.23
2026-06-23T11:45:06.723158+00:00,7043,7607,754,20188,2,1344,5,1344,0,1344,60,1344,6,729,3,729,97,61.593,60.5,61.187,62.781,62.531,60.406,16688,7441,4047,249.76
2026-06-23T11:45:08.244895+00:00,7043,7607,754,20188,0,1344,0,1344,0,1344,100,1344,1,729,1,729,98,61.562,60.562,61.093,62.812,62.812,60.343,17447,8329,4001,251.28
2026-06-23T11:45:09.767631+00:00,7044,7607,754,20188,2,1190,0,1190,2,1190,86,1190,2,729,11,729,99,61.312,60.593,61.156,63.093,63.093,60.343,17683,8641,3962,252.8
2026-06-23T11:45:11.289387+00:00,7047,7607,754,20188,0,1344,0,1344,0,1344,51,1344,1,729,3,729,99,61.656,60.625,61.343,62.593,62.593,60.5,16373,6944,4126,254.32
2026-06-23T11:45:12.811276+00:00,7048,7607,754,20188,16,1344,2,1344,4,1344,100,1344,0,729,0,729,97,61.812,60.656,61.312,63.093,63.093,60.468,17290,8133,4008,255.84
2026-06-23T11:45:14.333545+00:00,7048,7607,754,20188,0,1344,1,1344,1,1344,100,1344,0,729,1,729,97,61.812,60.687,61.281,62.843,62.843,60.343,17643,8641,3962,257.37
2026-06-23T11:45:15.855010+00:00,7049,7607,754,20188,6,1036,0,1036,2,1036,48,1036,0,729,1,729,99,61.218,60.625,61.343,61.968,61.968,60.312,15533,6983,3778,258.89
2026-06-23T11:45:17.376983+00:00,7050,7607,754,20188,7,1344,5,1344,2,1344,68,1344,2,729,1,729,98,61.593,60.625,61.375,62.375,62.375,60.593,16688,7481,4008,260.41
2026-06-23T11:45:18.898697+00:00,7050,7607,754,20188,2,1344,1,1344,1,1344,100,1344,2,729,2,729,97,61.843,60.625,61.343,62.875,62.875,60.468,17486,8407,3962,261.93
2026-06-23T11:45:20.421227+00:00,7051,7607,754,20188,0,1036,2,1036,1,1036,76,1036,3,729,2,729,98,61.406,60.875,61.468,62.843,62.843,60.468,17643,8446,4080,263.45
2026-06-23T11:45:21.942383+00:00,7051,7607,754,20188,7,1344,41,1344,0,1344,8,1344,0,729,0,729,98,61.375,60.656,61.343,62.656,62.656,60.468,16334,6944,4086,264.98
2026-06-23T11:45:23.466601+00:00,7052,7607,754,20188,3,1344,3,1344,100,1344,3,1344,0,729,1,729,98,61.687,60.718,61.312,62.875,62.875,60.687,17042,7951,3968,266.5
2026-06-23T11:45:24.988114+00:00,7052,7607,754,20188,1,1344,3,1344,100,1344,0,1344,4,729,3,729,98,61.875,60.812,61.406,63.062,63.062,60.531,17565,8563,3923,268.02
2026-06-23T11:45:26.510252+00:00,7053,7607,754,20188,0,1036,0,1036,48,1036,3,1036,0,729,5,729,47,61.531,60.656,61.437,62.531,62.531,60.531,15730,7061,3817,269.54
2026-06-23T11:45:28.033193+00:00,7054,7607,754,20188,6,1344,1,1344,76,1344,0,1344,0,729,0,729,97,61.687,60.812,61.468,63.156,63.156,60.5,16964,7716,4047,271.07
2026-06-23T11:45:29.554531+00:00,7054,7607,754,20188,2,1344,0,1344,100,1344,0,1344,1,729,0,729,97,61.906,60.781,61.468,62.937,62.937,60.718,17408,8446,3962,272.59
2026-06-23T11:45:31.076645+00:00,7055,7607,754,20188,3,1036,0,1036,68,1036,1,1036,5,729,1,729,99,61.531,60.781,61.531,62.593,62.593,60.625,17133,8094,4008,274.11
2026-06-23T11:45:32.598375+00:00,7056,7607,754,20188,4,1344,3,1344,54,1344,5,1344,0,729,3,729,98,61.781,60.781,61.562,63.25,63.25,60.562,16767,7441,4086,275.63
2026-06-23T11:45:34.120066+00:00,7056,7607,754,20188,4,1344,0,1344,100,1344,0,1344,1,729,1,729,97,62.062,60.843,61.531,63.0,63.0,60.687,17329,8329,3968,277.15
2026-06-23T11:45:35.641565+00:00,7057,7607,754,20188,0,1267,3,1267,94,1267,1,1267,1,729,3,729,96,61.75,60.875,61.531,63.031,63.031,60.718,17486,8602,3923,278.67
2026-06-23T11:45:37.162950+00:00,7058,7607,754,20188,3,1344,0,1344,44,1344,2,1344,1,729,0,729,99,61.812,60.75,61.625,62.625,62.625,60.593,15572,6904,3817,280.2
2026-06-23T11:45:38.685187+00:00,7058,7607,754,20188,0,1344,4,1344,88,1344,2,1344,3,729,2,729,98,61.812,60.875,61.625,63.187,63.187,60.531,17042,7872,4008,281.72
2026-06-23T11:45:40.206675+00:00,7059,7607,754,20188,0,1344,0,1344,100,1344,5,1344,0,729,0,729,98,62.218,60.843,61.5,63.437,63.437,60.718,17565,8524,3962,283.24
2026-06-23T11:45:41.728322+00:00,7059,7607,754,20188,2,1344,5,1344,62,1344,2,1344,1,729,2,729,99,61.5,60.718,61.468,62.375,62.375,60.687,16609,7755,3890,284.76
2026-06-23T11:45:43.250696+00:00,7060,7607,754,20188,12,1344,1,1344,54,1344,0,1344,0,729,1,729,97,61.781,60.968,61.687,62.906,62.906,60.656,16767,7402,4086,286.28
2026-06-23T11:45:44.772124+00:00,7061,7607,754,20188,3,1344,2,1344,100,1344,5,1344,3,729,2,729,97,61.812,60.968,61.625,63.218,63.218,60.812,17368,8329,3962,287.81
2026-06-23T11:45:46.294301+00:00,7061,7607,754,20188,0,1036,0,1036,92,1036,4,1036,0,729,0,729,96,61.843,61.0,61.5,63.375,63.375,60.687,17526,8563,3962,289.33
2026-06-23T11:45:47.816106+00:00,7062,7607,754,20188,3,1344,2,1344,49,1344,3,1344,3,729,2,729,99,61.843,60.843,61.531,62.437,62.437,60.656,15966,6944,3975,290.85
2026-06-23T11:45:49.338653+00:00,7063,7607,754,20188,1,1344,3,1344,88,1344,0,1344,2,729,0,729,97,61.968,60.875,61.625,63.25,63.25,60.718,17121,7977,4008,292.37
2026-06-23T11:45:50.865926+00:00,7063,7607,754,20188,5,1344,3,1344,100,1344,0,1344,2,960,6,960,97,61.906,61.093,61.625,63.125,63.125,60.687,17486,8485,3962,293.9
2026-06-23T11:45:52.388083+00:00,7064,7607,754,20188,5,1344,2,1344,55,1344,3,1344,0,729,1,729,99,61.656,60.968,61.625,62.468,62.468,60.875,16176,7454,3857,295.42
2026-06-23T11:45:53.910923+00:00,7064,7607,754,20188,48,960,1,960,7,960,1,960,13,1344,0,1344,97,61.781,61.0,61.625,62.875,62.875,60.781,16688,7441,4047,296.94
2026-06-23T11:45:55.434802+00:00,7065,7607,754,20188,3,729,4,729,3,729,0,729,100,1344,0,1344,98,61.906,60.968,61.625,63.375,63.375,60.781,17318,8250,3968,298.47
2026-06-23T11:45:56.957807+00:00,7065,7607,754,20188,0,1036,1,1036,0,1036,1,1036,88,1190,2,1190,99,61.718,61.0,61.625,63.218,63.218,60.75,17604,8641,3962,299.99
2026-06-23T11:45:58.481500+00:00,7066,7607,754,20188,3,1036,5,1036,2,1036,3,1036,48,1344,1,1344,99,61.875,61.031,61.625,62.531,62.531,60.812,16006,6787,4054,301.51
2026-06-23T11:46:00.003683+00:00,7067,7607,754,20188,1,1344,6,1344,1,1344,0,1344,98,1344,0,1344,98,62.062,61.031,61.781,63.375,63.375,60.875,17121,7990,4008,303.04
2026-06-23T11:46:01.527296+00:00,7067,7607,754,20188,3,1036,3,1036,2,1036,2,1036,100,1344,1,1344,97,62.031,61.031,61.625,63.218,63.218,60.781,17526,8563,3962,304.56
2026-06-23T11:46:03.050571+00:00,7067,7607,754,20188,7,1344,6,1344,1,1344,0,1344,47,806,0,806,99,61.875,60.968,61.687,62.75,62.75,60.812,15769,7140,3778,306.08
2026-06-23T11:46:04.573775+00:00,7068,7607,754,20188,0,1036,7,1036,2,1036,0,1036,68,1344,3,1344,98,61.812,61.031,61.625,63.406,63.406,60.843,16767,7481,4047,307.61
2026-06-23T11:46:06.097576+00:00,7069,7607,754,20188,1,1036,3,1036,5,1036,2,1036,100,1344,0,1344,98,61.781,61.0,61.812,63.343,63.343,60.781,17486,8407,3962,309.13
2026-06-23T11:46:07.620213+00:00,7069,7607,754,20188,2,1344,2,1344,4,1344,0,1344,78,729,0,729,99,61.781,61.125,61.812,63.437,63.437,60.781,17683,8485,4080,310.65
2026-06-23T11:46:09.143271+00:00,7070,7607,754,20188,4,1036,0,1036,1,1036,0,1036,12,1344,44,1344,97,62.093,61.0,61.75,63.125,63.125,60.875,16609,7128,4126,312.18
2026-06-23T11:46:10.667597+00:00,7071,7607,754,20188,2,729,5,729,3,729,2,729,0,1344,100,1344,97,61.937,61.093,61.687,63.437,63.218,60.937,17250,8172,4008,313.7
2026-06-23T11:46:12.190780+00:00,7071,7607,754,20188,0,1036,3,1036,0,1036,0,1036,2,1344,100,1344,98,61.906,61.093,61.656,63.406,63.406,60.875,17683,8681,3923,315.22
2026-06-23T11:46:13.714265+00:00,7072,7607,754,20188,5,1036,2,1036,1,1036,2,1036,0,1190,48,1267,99,61.875,61.0,61.687,63.125,62.812,60.875,15966,7140,3896,316.75
2026-06-23T11:46:15.237680+00:00,7073,7607,754,20188,2,1036,5,1036,3,1036,2,1036,0,1344,87,1344,98,61.843,61.093,61.875,63.218,63.218,60.875,17082,7859,4047,318.27
2026-06-23T11:46:16.760982+00:00,7073,7607,754,20188,3,729,2,729,3,1036,7,1036,0,1344,100,1344,98,61.812,61.093,61.718,63.625,63.625,60.843,17486,8485,3962,319.79
2026-06-23T11:46:18.284872+00:00,7073,7607,754,20188,7,1036,0,1036,1,1036,1,1036,0,729,63,729,99,61.625,61.125,61.781,62.625,62.625,60.968,16688,7794,3890,321.32
2026-06-23T11:46:19.807398+00:00,7074,7607,754,20188,3,729,3,729,0,729,9,729,0,1344,56,1344,97,61.906,61.062,61.656,63.187,63.187,60.968,16688,7402,4086,322.84
2026-06-23T11:46:21.330483+00:00,7074,7607,754,20188,9,1036,1,1036,0,1036,3,1036,1,1344,100,1344,97,61.812,61.125,61.656,63.187,63.187,60.875,17368,8290,3962,324.36
2026-06-23T11:46:22.853982+00:00,7075,7607,754,20188,3,1344,10,1344,0,729,2,729,0,1344,90,1344,97,61.875,61.125,61.906,63.281,63.281,60.875,17565,8563,3962,325.89
2026-06-23T11:46:24.377054+00:00,7076,7607,754,20188,0,729,9,729,2,729,1,729,1,1344,46,1344,99,62.062,61.187,61.906,62.843,62.843,60.875,15927,6787,4014,327.41
2026-06-23T11:46:25.899917+00:00,7076,7607,754,20188,2,729,0,729,0,729,0,729,0,1344,93,1344,97,61.75,61.093,61.781,63.156,63.156,61.0,17121,7938,4008,328.93
2026-06-23T11:46:27.422818+00:00,7077,7607,754,20188,3,1036,8,1036,2,1036,4,1036,0,1344,100,1344,99,62.0,61.093,61.781,63.375,63.375,60.937,17408,8407,3923,330.46
2026-06-23T11:46:28.946419+00:00,7077,7607,754,20188,1,960,0,960,3,960,0,960,0,1113,55,1113,98,61.781,61.062,61.687,63.031,63.031,60.937,16045,7375,3817,331.98
2026-06-23T11:46:30.468659+00:00,7078,7607,754,20188,7,1344,3,1344,8,1344,7,1344,0,1344,59,1344,97,61.843,61.062,61.718,63.156,63.218,60.875,16452,7246,4008,333.5
2026-06-23T11:46:31.991511+00:00,7079,7607,754,20188,0,1036,1,1036,2,1036,0,1036,0,1344,100,1344,97,61.843,61.125,61.937,63.5,63.5,60.843,17368,8290,3962,335.02
2026-06-23T11:46:33.516384+00:00,7079,7607,754,20188,0,729,2,729,9,729,7,729,0,1113,88,1113,99,61.812,61.187,61.875,63.343,63.343,60.843,17526,8524,3962,336.55
2026-06-23T11:46:35.040601+00:00,7080,7607,754,20188,2,1036,1,1036,5,1036,1,1036,0,1344,50,1344,99,62.0,61.125,61.781,62.812,62.812,61.062,16176,6826,4093,338.07
2026-06-23T11:46:36.564338+00:00,7081,7607,754,20188,2,729,5,1036,5,1036,3,1036,0,1344,93,1344,97,62.062,61.062,61.687,63.343,63.343,60.968,16924,7872,3968,339.6
2026-06-23T11:46:38.087222+00:00,7082,7607,754,20188,1,1036,0,1036,1,1036,0,1036,4,1344,100,1344,97,62.187,61.156,61.718,63.343,63.343,60.875,17486,8524,3962,341.12
2026-06-23T11:46:39.610420+00:00,7082,7607,754,20188,2,1036,2,1036,3,1036,0,1036,0,1036,54,1036,99,61.656,61.031,61.906,62.5,62.5,61.0,16006,7336,3817,342.64
2026-06-23T11:46:41.133842+00:00,7083,7607,754,20188,0,1036,1,1036,2,1036,5,1036,0,1344,61,1344,98,61.812,61.125,61.906,63.218,63.218,60.875,16688,7441,4047,344.17
2026-06-23T11:46:42.657260+00:00,7084,7607,754,20188,2,1036,2,1036,4,1036,4,1036,0,1344,100,1344,97,62.187,61.156,61.843,63.25,63.25,61.062,17211,8172,3968,345.69
2026-06-23T11:46:44.180880+00:00,7084,7607,754,20188,2,1036,0,1036,0,1036,1,1036,0,1344,86,1344,99,62.187,61.125,61.875,63.531,63.781,61.031,17722,8720,3962,347.21
2026-06-23T11:46:45.703558+00:00,7085,7607,754,20188,2,1036,4,1036,5,1036,0,1036,0,1344,49,1344,99,62.312,61.187,61.75,62.5,62.5,61.0,16098,6747,4093,348.74
2026-06-23T11:46:47.226548+00:00,7086,7607,754,20188,2,1036,5,1036,0,1036,0,1036,0,1344,100,1344,97,62.031,61.156,61.781,63.281,63.281,61.0,17250,8094,4008,350.26
2026-06-23T11:46:48.749418+00:00,7086,7607,754,20188,7,1036,7,1036,3,1036,2,1036,0,1344,100,1344,98,61.968,61.187,62.062,63.687,63.687,60.906,17565,8524,3962,351.78
2026-06-23T11:46:50.272688+00:00,7087,7607,754,20188,0,1036,0,1036,5,1036,0,1036,0,729,48,729,64,61.687,61.125,61.843,62.843,62.843,60.968,15769,7061,3817,353.31
2026-06-23T11:46:51.796684+00:00,7088,7607,754,20188,3,1036,3,1036,3,1036,2,1036,0,1344,74,1344,97,62.187,61.125,61.843,63.562,63.562,61.062,16964,7716,4047,354.83
2026-06-23T11:46:53.319587+00:00,7089,7607,754,20188,0,1036,1,1036,2,1036,5,1036,0,1344,100,1344,97,62.093,61.125,61.875,63.781,63.781,60.968,17526,8446,3962,356.35
2026-06-23T11:46:54.842502+00:00,7089,7607,754,20188,7,1036,0,1036,2,1036,2,1036,0,729,70,729,99,62.093,61.218,61.875,63.312,63.312,61.031,17368,8211,4040,357.88
2026-06-23T11:46:56.366194+00:00,7090,7607,754,20188,2,1344,2,1344,5,1344,0,1344,0,1344,50,1344,97,62.031,61.125,61.75,63.468,63.468,60.968,16609,7206,4086,359.4
2026-06-23T11:46:57.895044+00:00,7092,7607,754,20188,2,729,0,729,3,729,3,729,0,1344,100,1344,98,62.156,61.187,61.843,63.812,63.812,61.062,17329,8250,4001,360.93
2026-06-23T11:46:59.417642+00:00,7092,7607,754,20188,9,1344,4,1344,5,1344,0,1344,0,1344,94,1344,97,62.093,61.156,61.75,63.218,63.218,60.937,17526,8602,3923,362.45
2026-06-23T11:47:00.939835+00:00,7094,7607,754,20188,2,729,1,729,0,729,0,729,0,1344,49,1344,99,61.968,61.281,61.937,63.031,63.031,60.968,15887,6983,3936,363.97
2026-06-23T11:47:02.462974+00:00,7093,7607,754,20188,2,1036,4,1036,5,1036,10,1036,0,1344,86,1344,97,61.875,61.187,61.968,63.187,63.187,61.156,16885,7794,4008,365.5
2026-06-23T11:47:03.985520+00:00,7093,7607,754,20188,3,1344,0,1036,0,1036,0,1036,0,1344,100,1344,97,62.281,61.156,61.937,63.437,63.437,61.0,17565,8524,3962,367.02
2026-06-23T11:47:05.507697+00:00,7094,7607,754,20188,5,729,4,729,11,729,2,729,0,729,63,729,99,61.843,61.187,61.812,63.125,63.125,61.0,16728,7794,3929,368.54
2026-06-23T11:47:07.030579+00:00,7095,7607,754,20188,3,1036,0,1036,0,1036,0,1036,0,1344,52,1344,98,61.937,61.218,62.0,63.218,63.218,60.937,16609,7285,4086,370.06
2026-06-23T11:47:08.553594+00:00,7095,7607,754,20188,4,1036,5,1036,8,1036,5,1036,0,1344,100,1344,97,62.0,61.281,61.937,63.437,63.437,61.281,17250,8211,3968,371.59
2026-06-23T11:47:10.075601+00:00,7095,7607,754,20188,0,1036,0,1036,3,1036,0,1036,0,1344,96,1344,97,62.0,61.281,61.906,63.968,63.968,61.0,17643,8681,3923,373.11
2026-06-23T11:47:11.599218+00:00,7096,7607,754,20188,5,1036,4,1036,8,1036,5,1036,0,1267,48,1267,99,62.0,61.156,61.875,63.031,63.031,61.125,15887,7100,3896,374.63
2026-06-23T11:47:13.122401+00:00,7097,7607,754,20188,1,1036,0,1036,0,1036,1,1036,0,1344,89,1344,98,62.031,61.25,61.968,63.75,63.75,60.968,17211,7977,4047,376.16
2026-06-23T11:47:14.645004+00:00,7097,7607,754,20188,13,1036,6,1036,0,1036,3,1036,1,1344,100,1344,97,61.968,61.343,62.125,63.406,63.406,61.031,17486,8485,3962,377.68
2026-06-23T11:47:16.167797+00:00,7098,7607,754,20188,0,1344,0,1344,0,1344,7,1344,0,1113,58,1113,99,61.875,61.25,62.0,62.687,62.687,61.25,16295,7520,3851,379.2
2026-06-23T11:47:17.691262+00:00,7099,7607,754,20188,5,1036,5,1036,4,1036,7,1036,0,1344,66,1344,97,62.531,61.156,62.031,63.656,63.656,61.125,16885,7559,4086,380.72
2026-06-23T11:47:19.215628+00:00,7099,7607,755,20188,5,1344,1,1036,1,1036,1,1036,0,1344,100,1344,99,62.25,61.187,61.875,63.593,63.593,61.093,17447,8329,3962,382.25
2026-06-23T11:47:20.739532+00:00,7099,7607,755,20188,4,729,4,729,3,729,4,960,0,1344,84,1344,99,62.218,61.25,61.906,63.843,63.843,60.968,17840,8666,4040,383.77
2026-06-23T11:47:22.263383+00:00,7100,7607,755,20188,0,729,0,729,2,729,4,729,0,1344,52,1344,98,62.156,61.156,61.875,63.218,63.218,60.968,16531,7050,4126,385.3
2026-06-23T11:47:23.787205+00:00,7101,7607,755,20188,4,1036,2,1036,4,1036,2,1036,0,1344,100,1344,98,62.031,61.25,62.0,63.593,63.593,60.937,17329,8211,4001,386.82
2026-06-23T11:47:25.310367+00:00,7102,7607,755,20188,0,1036,3,1036,0,1036,2,1036,0,1344,98,1344,97,62.218,61.25,62.0,63.5,63.5,61.187,17761,8720,3962,388.34
2026-06-23T11:47:26.833563+00:00,7103,7607,755,20188,4,1036,12,1036,3,1036,4,1036,0,1344,50,1344,99,62.343,61.25,61.968,62.906,62.906,61.187,16006,7022,3936,389.87
2026-06-23T11:47:28.356159+00:00,7103,7607,755,20188,0,1036,4,1036,0,1036,0,1036,0,1344,94,1344,97,62.218,61.218,61.875,63.343,63.343,61.093,17172,8016,4008,391.39
2026-06-23T11:47:29.879470+00:00,7104,7607,755,20188,6,1036,2,1036,0,1036,3,1036,0,1344,100,1344,97,62.125,61.156,61.843,63.437,63.437,61.093,17526,8485,3962,392.91
2026-06-23T11:47:31.403112+00:00,7104,7607,755,20188,7,729,3,729,0,729,0,729,0,729,52,729,98,61.843,61.156,62.125,62.843,62.843,61.062,16058,7336,3857,394.44
2026-06-23T11:47:32.929831+00:00,7105,7607,755,20188,0,806,0,806,1,806,0,806,66,1344,0,1344,99,61.937,61.187,62.093,63.562,63.562,61.093,16806,7481,4086,395.96
2026-06-23T11:47:34.451849+00:00,7106,7607,755,20188,2,1036,6,1036,3,1036,2,1036,100,1344,0,1344,98,62.218,61.312,62.031,63.687,63.687,61.031,17290,8290,3962,397.49
2026-06-23T11:47:35.978625+00:00,7168,7607,756,20188,78,1344,78,1344,78,1344,78,1344,80,1344,86,1344,0,61.656,60.531,61.656,60.968,61.656,61.062,8492,2782,2030,399.01
2026-06-23T11:47:37.504431+00:00,7244,7607,756,20188,6,960,2,960,9,960,3,960,64,729,0,729,99,61.312,60.781,61.625,62.656,62.656,60.687,16216,7571,3739,400.54
2026-06-23T11:47:39.027078+00:00,7245,7607,756,20188,3,1036,1,1036,1,1036,0,1036,44,1344,0,1344,97,62.0,60.906,61.625,63.218,63.218,60.875,16216,6944,4047,402.06
2026-06-23T11:47:40.549905+00:00,7245,7607,756,20188,4,729,5,729,7,729,4,729,100,1344,0,1344,97,62.0,60.906,61.625,63.312,63.312,60.812,17082,8029,3968,403.58
2026-06-23T11:47:42.073124+00:00,7245,7607,756,20188,3,729,0,729,0,1036,0,1036,100,1344,0,1344,98,61.75,60.968,61.656,63.562,63.562,60.843,17683,8681,3923,405.11
2026-06-23T11:47:43.596158+00:00,7245,7607,756,20188,4,1036,10,1036,3,1036,2,1036,46,729,0,729,99,61.625,60.968,61.625,62.843,62.906,60.843,15533,7022,3739,406.63
2026-06-23T11:47:45.119085+00:00,7245,7607,756,20188,1,1036,1,1036,1,1036,1,1036,76,1344,0,1344,97,61.562,61.031,61.718,63.312,63.312,60.843,16964,7755,4047,408.15
2026-06-23T11:47:46.642077+00:00,7245,7607,756,20188,7,1036,0,1036,3,1036,4,1036,100,1344,0,1344,98,61.968,61.093,61.687,63.562,63.562,60.937,17408,8407,3962,409.68
2026-06-23T11:47:48.163991+00:00,7245,7607,756,20188,68,1344,0,1344,0,1344,0,1344,0,729,0,729,99,62.031,61.125,61.656,62.718,62.718,60.875,17133,8055,4008,411.2
2026-06-23T11:47:49.687822+00:00,7245,7607,756,20188,5,1036,2,1036,7,1036,3,1036,48,1344,1,1344,98,61.781,60.906,61.687,63.312,63.312,60.812,16491,7128,4086,412.72
2026-06-23T11:47:51.211997+00:00,7245,7607,756,20188,0,729,0,729,1,729,1,729,100,1344,0,1344,97,61.625,60.968,61.625,63.343,63.343,60.843,17408,8290,4001,414.25
2026-06-23T11:47:52.734541+00:00,7245,7607,756,20188,6,729,6,729,5,729,2,729,98,1344,1,1344,97,61.687,61.125,61.812,63.406,63.406,60.875,17604,8641,3923,415.77
2026-06-23T11:47:54.257738+00:00,7245,7607,756,20188,1,1036,0,1036,1,1036,0,1036,50,1267,0,1267,99,61.968,61.0,61.687,63.125,62.718,60.906,15887,7100,3896,417.29
