timestamp,ram_used_mb,ram_total_mb,swap_used_mb,swap_total_mb,cpu0_util_pct,cpu0_freq_mhz,cpu1_util_pct,cpu1_freq_mhz,cpu2_util_pct,cpu2_freq_mhz,cpu3_util_pct,cpu3_freq_mhz,cpu4_util_pct,cpu4_freq_mhz,cpu5_util_pct,cpu5_freq_mhz,gr3d_freq_util_pct,temp_cpu_c,temp_soc2_c,temp_soc0_c,temp_gpu_c,temp_tj_c,temp_soc1_c,power_vdd_in_mw,power_vdd_cpu_gpu_cv_mw,power_vdd_soc_mw,elapsed_sec
2026-06-23T12:02:00.376288+00:00,7003,7607,814,20188,1,1036,2,1036,3,1036,0,1036,0,729,0,729,99,56.781,55.937,56.812,57.375,57.375,56.406,12875,5133,3361,141.74
2026-06-23T12:02:01.899418+00:00,7006,7607,814,20188,3,1036,3,1036,7,1036,2,1036,1,729,1,729,99,56.875,56.062,56.875,57.937,57.937,56.281,13684,5519,3514,143.26
2026-06-23T12:02:03.422707+00:00,7009,7607,814,20188,0,729,0,729,4,729,3,729,0,729,0,729,99,56.781,55.937,57.031,57.468,57.468,56.343,12162,4659,3208,144.78
2026-06-23T12:02:04.945316+00:00,7009,7607,814,20188,2,1036,9,1036,0,1036,0,1036,0,729,2,729,98,57.125,56.281,56.968,58.0,58.0,56.5,14238,5707,3711,146.3
2026-06-23T12:02:06.467793+00:00,7012,7607,814,20188,2,1036,6,1036,1,1036,3,1036,0,729,0,729,99,57.125,56.093,57.0,57.75,58.062,56.531,13249,5164,3520,147.83
2026-06-23T12:02:07.990637+00:00,7016,7607,814,20188,3,729,6,729,1,729,3,729,0,729,0,729,99,56.968,56.125,57.062,57.687,57.687,56.406,13368,5322,3480,149.35
2026-06-23T12:02:09.513581+00:00,7018,7607,814,20188,0,1036,1,1036,0,1036,7,1036,0,729,0,729,99,57.031,56.312,57.125,58.031,58.031,56.468,13684,5440,3593,150.87
2026-06-23T12:02:11.037630+00:00,7021,7607,814,20188,3,1036,1,1036,1,1036,0,1036,2,729,3,729,99,56.906,56.218,57.25,57.718,57.718,56.5,12597,4896,3322,152.4
2026-06-23T12:02:12.560382+00:00,7023,7607,814,20188,0,1036,4,1036,1,1036,0,1036,0,729,0,729,98,57.343,56.343,57.156,58.156,58.156,56.687,14255,5785,3711,153.92
2026-06-23T12:02:14.110239+00:00,7104,7607,817,20188,96,1344,98,1344,96,1344,97,1344,98,1344,100,1344,0,57.0,55.75,56.781,56.281,57.0,56.468,7934,2587,1754,155.47
2026-06-23T12:02:15.634378+00:00,7118,7607,818,20188,1,729,0,1036,6,1036,1,1036,0,729,0,729,99,56.562,55.718,56.781,57.531,57.531,56.343,11348,4746,2341,156.99
2026-06-23T12:02:17.158401+00:00,7118,7607,818,20188,7,1036,2,1036,9,1036,2,1036,0,729,0,729,99,56.656,56.0,56.968,58.062,58.062,56.25,12795,5449,2808,158.52
2026-06-23T12:02:18.682165+00:00,7118,7607,818,20188,0,1036,2,1036,7,1036,3,1036,0,729,0,729,98,56.687,55.968,56.937,57.375,57.375,56.25,11864,4706,2891,160.04
2026-06-23T12:02:20.204657+00:00,7116,7607,818,20188,2,729,4,729,8,729,3,729,0,729,0,729,98,56.781,56.218,56.968,58.25,58.25,56.562,13961,5667,3553,161.56
2026-06-23T12:02:21.729063+00:00,7116,7607,818,20188,1,1036,0,1036,0,1036,6,1036,0,729,0,729,99,56.687,56.062,56.906,57.75,57.968,56.5,12399,4975,3045,163.09
2026-06-23T12:02:23.252374+00:00,7117,7607,818,20188,3,1036,0,1036,5,1036,6,1036,0,729,0,729,99,57.093,56.156,57.0,58.125,58.125,56.531,13645,5558,3435,164.61
2026-06-23T12:02:24.778606+00:00,7117,7607,818,20188,3,729,1,729,1,729,7,729,0,729,0,729,99,57.25,56.125,57.062,57.812,57.812,56.5,12597,5014,3164,166.14
2026-06-23T12:02:26.302708+00:00,7117,7607,818,20188,1,1036,3,1036,6,1036,0,1036,0,729,0,729,99,57.062,56.156,57.062,57.718,57.718,56.5,13408,5401,3435,167.66
2026-06-23T12:02:27.824754+00:00,7117,7607,818,20188,2,1036,8,1036,3,1036,3,1036,0,729,0,729,99,57.0,56.25,57.062,57.968,57.968,56.5,13368,5322,3441,169.18
2026-06-23T12:02:29.347747+00:00,7117,7607,818,20188,2,960,3,960,0,960,0,960,0,729,0,729,99,56.812,56.25,57.281,57.875,57.875,56.562,12716,5014,3322,170.71
2026-06-23T12:02:30.869912+00:00,7117,7607,818,20188,5,1344,2,1344,8,1344,3,1344,0,729,0,729,99,57.25,56.281,57.187,58.062,58.062,56.75,13803,5549,3593,172.23
2026-06-23T12:02:32.392925+00:00,7117,7607,818,20188,0,729,4,729,3,729,0,729,1,729,0,729,99,57.281,56.25,57.156,58.031,58.031,56.593,12795,4975,3441,173.75
2026-06-23T12:02:33.916477+00:00,7117,7607,818,20188,2,1036,8,1036,2,1036,0,1036,0,729,0,729,99,57.218,56.375,57.062,58.0,58.0,56.687,13922,5589,3593,175.28
2026-06-23T12:02:35.439387+00:00,7117,7607,818,20188,1,729,4,729,0,729,0,729,0,729,1,729,99,57.187,56.406,57.343,58.093,58.093,56.625,13249,5164,3441,176.8
2026-06-23T12:02:36.962859+00:00,7117,7607,818,20188,2,1036,7,1036,4,1036,0,1036,0,729,0,729,99,57.187,56.281,57.281,58.156,58.156,56.593,13289,5361,3441,178.32
2026-06-23T12:02:38.485873+00:00,7117,7607,818,20188,7,729,0,1036,0,1036,0,1036,0,729,1,729,99,57.375,56.343,57.25,58.187,58.187,56.687,13605,5440,3514,179.85
2026-06-23T12:02:40.009818+00:00,7117,7607,818,20188,5,729,3,729,2,729,0,729,0,729,0,729,99,57.218,56.25,57.281,57.843,57.843,56.812,12518,4936,3282,181.37
2026-06-23T12:02:41.533408+00:00,7117,7607,818,20188,0,1344,4,1344,1,1344,1,1344,0,729,0,729,99,57.312,56.281,57.156,58.625,58.625,56.718,14001,5667,3632,182.89
2026-06-23T12:02:43.056218+00:00,7117,7607,818,20188,2,729,11,729,0,729,3,729,0,729,0,729,99,57.187,56.281,57.187,58.218,58.218,56.593,12597,5014,3203,184.42
2026-06-23T12:02:44.578572+00:00,7117,7607,818,20188,7,729,0,729,7,729,0,729,0,729,0,729,99,56.968,56.406,57.375,58.218,58.218,56.625,13684,5519,3514,185.94
2026-06-23T12:02:46.101649+00:00,7117,7607,818,20188,2,1036,3,1036,7,1036,1,1036,3,729,1,729,99,57.406,56.343,57.25,58.187,58.187,56.906,13368,5322,3435,187.46
2026-06-23T12:02:47.625288+00:00,7117,7607,818,20188,1,1036,1,1036,3,1036,3,1036,0,729,0,729,99,57.25,56.343,57.281,57.812,57.812,56.718,12756,5054,3322,188.98
2026-06-23T12:02:49.148214+00:00,7117,7607,818,20188,8,1036,3,1036,2,1036,3,1036,0,729,0,729,99,57.312,56.375,57.25,58.593,58.593,56.625,14040,5707,3632,190.51
2026-06-23T12:02:50.671080+00:00,7117,7607,818,20188,6,729,2,1036,0,1036,1,1036,1,729,0,729,99,57.25,56.437,57.25,58.156,58.156,56.718,12954,5085,3361,192.03
2026-06-23T12:02:52.193899+00:00,7117,7607,818,20188,2,1036,4,1036,9,1036,1,1036,0,729,0,729,99,57.093,56.406,57.406,58.156,58.156,56.687,13447,5401,3474,193.55
2026-06-23T12:02:53.717165+00:00,7117,7607,818,20188,0,1036,0,1036,4,1036,0,1036,0,729,0,729,99,57.5,56.468,57.343,58.25,58.25,56.812,13368,5322,3395,195.08
2026-06-23T12:02:55.240224+00:00,7117,7607,818,20188,7,1036,3,1036,4,1036,3,1036,0,729,0,729,99,57.25,56.343,57.281,57.843,57.843,56.875,12677,4975,3361,196.6
2026-06-23T12:02:56.762953+00:00,7117,7607,818,20188,0,1344,7,1344,1,1344,1,1344,0,729,0,729,99,57.312,56.468,57.25,58.562,58.562,56.812,14040,5707,3632,198.12
2026-06-23T12:02:58.285948+00:00,7117,7607,818,20188,3,1036,8,1036,3,1036,0,1036,0,729,0,729,99,57.25,56.468,57.281,58.343,58.343,56.687,12954,5046,3401,199.65
2026-06-23T12:02:59.809541+00:00,7118,7607,818,20188,0,729,8,729,0,729,3,729,0,729,0,729,99,57.406,56.5,57.5,58.031,58.031,56.75,13526,5401,3553,201.17
2026-06-23T12:03:01.332716+00:00,7118,7607,818,20188,3,960,7,960,0,960,0,960,0,729,0,729,99,57.406,56.5,57.406,58.437,58.437,56.812,13447,5361,3514,202.69
2026-06-23T12:03:02.856227+00:00,7118,7607,818,20188,2,1036,3,1036,5,1036,2,1036,0,729,0,729,98,57.375,56.468,57.437,57.968,57.968,56.937,12558,4936,3322,204.22
2026-06-23T12:03:04.401835+00:00,7137,7607,825,20188,52,729,48,729,56,729,50,729,50,729,51,729,99,56.625,55.937,57.125,57.656,57.656,56.5,9856,3610,2106,205.76
2026-06-23T12:03:05.926177+00:00,7146,7607,825,20188,2,1036,3,1036,9,1036,3,1036,0,729,0,729,99,57.156,56.156,57.125,57.718,57.718,56.718,12677,5212,3005,207.29
2026-06-23T12:03:07.449327+00:00,7146,7607,825,20188,7,1036,1,1036,1,1036,0,1036,0,729,0,729,99,57.093,56.187,57.156,58.343,58.343,56.625,12597,5093,2966,208.81
