read_id	mean_q	model
00efb5e9-a25b-4608-95e9-7c72f01b4f5c	25.377	fast
806f442f-ff28-47ba-8c91-7491339dddfc	6.533	hac
91b6a3a6-4617-4dca-a9f0-d19bd2ee86fc	22.655	fast
55785325-64d7-4b77-bcf9-44cabd919e4c	26.514	fast
951d1b53-baf4-4491-a2eb-121a95409785	13.073	fast
6ee57946-f5f2-485b-ada2-f877a33372e4	28.365	fast
4fa0315e-14fd-40d9-b921-fb10f2ed2794	14.052	fast
41f16e9e-f195-4ca9-98ce-6a5bb0520671	26.463	fast
fa508b49-63d7-4869-8377-353a1ee2df93	9.174	hac
3cdf6f79-3b43-4cb3-8694-421fc06218ff	16.522	fast
0d485355-1f35-4718-9afa-363eaaf4253d	20.560	fast
904be557-7cca-4769-a82a-cd6f68fa6ffd	12.454	fast
1ab6481b-9939-4b32-92ea-d55bbce9200a	18.048	fast
a8ad12e4-cc7d-4816-8009-1dccd37a3e8b	26.744	fast
9adf7f1e-b7ed-486c-a092-ccbaa5f2e0bd	27.412	fast
9b2ceb15-237a-47c6-9a75-9792a0b6da9b	21.126	fast
5ed0ea75-76fd-40ce-a878-7628f783965d	23.567	fast
fbdc3a9e-bb7d-4696-aa5f-c6e0074d2f4b	15.248	fast
6d53105f-0efe-4126-9ef3-72e8406713ef	15.723	fast
633e3365-af82-4ed0-8ecc-6226a1c5b94e	26.356	fast
66da7b39-f008-4d7c-acdc-b517872e73a2	25.298	fast
30d279a5-e0c7-46da-9c82-1a7f8bc2dceb	22.715	fast
c32dee9d-603a-4e49-a5cd-6765b334d8ee	23.774	fast
c4689e1a-4e66-4b68-af64-6d41029d8d88	4.653	hac
1699ab75-7b57-4ac1-af7a-bd07c1633c7f	24.198	fast
cd8c9c79-4cbf-4627-8101-50fd2e848403	7.834	hac
2f8e7d5f-22c9-459e-8c21-f4735ada125e	21.433	fast
b44f58a1-4d5f-48b7-8d83-cbbacf72a7ef	22.330	fast
f60052fe-43e5-4c60-8c5d-6abae959e714	25.617	fast
d0b6fbc4-9ec4-4c32-818a-9b00165b0c8f	21.492	fast
29e7147d-7035-4ee7-9736-897c331a44dd	6.919	hac
49590305-a54a-4894-8999-30f8df660cc1	24.578	fast
223c57ab-5519-4457-94e6-0d5eec261978	22.632	fast
eee6620d-1423-4e4c-afa0-a50d4af6bf0c	15.979	fast
edb645d4-f448-48ac-9316-4bb9ef3bb0e4	11.952	fast
c21bc2f1-c864-4e95-bf12-9896d58d92ce	24.608	fast
b8adb17a-6c74-4c49-83df-c7ce69f2cd2a	27.019	fast
53f28362-29e4-4187-92b8-b2807bc45a9a	21.676	fast
aa586ed4-8796-4ac9-b967-d0a77861b3ba	8.695	hac
1ffdb288-291f-4ca5-9f77-72548a741429	9.272	hac
0ad844c9-db9f-4065-85f6-feaa2a8c882c	21.021	fast
082c8e3c-b7c7-4758-ab28-05a7eecd65fa	23.485	fast
d66df42c-9f6a-4885-a7f5-7ece59995ba9	17.383	fast
d4fe70a5-7bdf-444e-a6fd-73a7522c609c	22.716	fast
dffa643b-4e76-4807-8f0f-3fc2cdc4a00d	24.066	fast
b08f62aa-d605-449b-b00f-17b8fb5c031f	24.387	fast
50af4748-c7e6-4303-85d2-41bf8665028e	23.379	fast
6a1bbec6-538d-486f-b424-4af9d81ba8ed	22.334	fast
e648f8f3-cd8e-4b53-a804-9af8df1be8c4	20.647	fast
fab410ae-9359-49ee-8a11-86820f41c5f1	26.061	fast
7e8442ae-4459-4fd8-9479-2bd4cd49b258	20.021	fast
24ebbe36-a378-412f-bf2e-2f153d7c5a5b	24.850	fast
57a0acc6-a73e-4afe-bddb-a5238cdf4a61	20.356	fast
998c3964-f991-49f5-a3f8-4f22d675d5d0	21.571	fast
7fa0c061-700a-482f-b0bc-70170f66bf8a	27.440	fast
986e8433-3215-4c24-ba47-71e7c0b0ec5f	10.561	fast
2908441b-a34c-4319-9b8f-b69ecf83852b	26.927	fast
6551ea1c-ec4a-422c-ab12-11541fb90c37	22.865	fast
eca5cce3-0091-4ecb-9af5-039280577411	19.409	fast
5d92f8ab-d632-4059-93c4-68e94ec66290	26.844	fast
5fa2aa2f-827f-49df-b31b-f8c4991653c3	22.642	fast
cf2c9480-2d3b-465a-b2a3-f5b5e0d4f530	25.825	fast
97a188af-37d4-4621-b2d7-9b5352f1a8bf	22.556	fast
8ff1d9f4-355d-44d1-aed2-cdb7fe3422a4	26.573	fast
2dd5a9e0-ab4b-45c8-81bf-127a277792b0	20.402	fast
9bdb07e7-c1b6-45bc-9c27-e6a148cfc571	21.755	fast
e17abeba-680e-4e1f-b3c0-8e45ea3de082	25.762	fast
be416a23-e2e5-4a21-8908-68bf5c035f67	9.202	hac
0ccad0cd-636a-48fb-8184-d00a5636ac6e	23.134	fast
387b3fd1-7298-41d7-9ee3-ade7466ae0ae	10.171	fast
840d1ced-9b63-4be2-8bcc-4aa4e35d95ae	9.410	hac
2e004e50-41e4-4d79-b712-bf57a338cc6e	10.095	fast
9b372496-ba17-499e-a966-7d53d78f2363	23.174	fast
372c671e-115c-4a88-8238-3e29a465dac5	21.043	fast
c51cbfba-118e-4495-84a5-2b25a8a3443b	11.071	fast
a2d67321-c3da-444f-b1b1-7584a9f2a0ba	20.971	fast
ad250f95-1572-456d-b454-3a9ada30da1d	27.121	fast
0ae71430-9bfa-43e8-a3db-c1ba73ca8ff0	20.674	fast
9f2d627e-9941-48e4-9a52-d6de2b59e324	11.193	fast
ed37d002-0e36-421d-87a9-4eb2b191e186	22.335	fast
59709fc4-c325-46cb-a214-df74b4571653	6.173	hac
3fd0bf54-a868-4735-ab69-784e3e93886f	16.160	fast
ee5f0d63-a7a9-4b24-81a5-11b8df8dfb96	23.873	fast
7fe5011e-73ea-4045-b53b-1eb32f349687	19.157	fast
22571430-c28a-412d-a14b-46a0c949d5fd	23.032	fast
4cf47b95-fdc5-4641-a9fc-9b9f1c18aa1c	21.879	fast
ab3eee6a-81f4-4e6d-ae74-35cb8896aae3	26.173	fast
cd97acdb-3260-421c-8b8e-c556e900aac1	22.728	fast
2a94b140-cf02-48c5-8ce5-5d10f97c50bf	8.303	hac
42181b74-c910-4035-b97f-231f05c9aa0a	17.893	fast
c0995e6a-85b6-477a-8fd7-9806b48a610a	21.862	fast
03967d2c-b3ab-40e3-9979-23d105aa9ff7	26.160	fast
fad6ecea-f1b5-4bf5-9491-a84530761426	24.999	fast
d210200e-3e6f-458f-97d0-6b7c74790a3c	23.107	fast
bfbb1441-0c6e-4642-934a-d6c2aa12e0c8	28.482	fast
2a91c075-9ed0-4b51-8379-d19c3f7ddc72	27.849	fast
ac5605fb-6475-41cd-855c-a23aeb65d179	19.221	fast
de40ab69-e9a8-4e61-95a5-c2d9e40cb14e	22.792	fast
fd767778-b10d-4677-acc2-da4325ddc9ec	11.649	fast
10a434bd-b744-41bb-a9d0-bbc22a1df912	25.474	fast
d104b58e-2423-4cc9-ab4a-5bf70416bf12	18.224	fast
1cbb2cfb-a183-4bb3-9558-e9f6c64ad46b	24.426	fast
a8c7b238-53bc-42d9-8324-7656c500e622	5.106	hac
aa00a4a8-87dd-4e3e-8773-8c39ec1545fe	20.758	fast
a262f47d-36b7-4c6c-b5f7-02b69cae21e1	17.089	fast
7da96db8-d802-4db3-a5f0-55ec8b512f38	25.298	fast
19b5e1f3-71d0-45d8-990f-c25227a58938	13.887	fast
a428fb00-4221-425d-9ca1-8258abf2cbfa	10.720	fast
e08464cd-089b-4846-99f4-818ea141e923	19.319	fast
532343f9-3190-4a7c-9252-8a449e099963	22.152	fast
32539ea2-d59a-423e-ba10-4ad7b2c7e327	22.537	fast
ca77ba2f-a067-4fd8-8e8f-f440ee0e7ba9	24.466	fast
e6c87ac4-1905-4c31-bfad-8eb919bcfe0a	7.053	hac
b39b7615-6f85-4934-94a7-f336fd54af68	4.937	hac
eadf9010-66ab-4e04-ae69-a7753e65c2fe	20.365	fast
ee02488e-336a-40e4-b50e-ef1de088e418	26.007	fast
fb7b2611-00e1-4d7e-bba8-c520848adf5b	17.019	fast
0252433f-c8ce-4a33-9ac7-bb8c56c1d0dc	7.152	hac
81cf531a-0d62-4d92-b929-21a280a5c697	24.414	fast
142fa499-d6c4-4d57-aa97-18def14f3fcd	23.346	fast
ee74cd7e-965f-4be2-aa39-5cded2f7a8ac	25.190	fast
aa181153-5854-4cac-8b16-7b5b94823607	25.939	fast
7dc88c9a-457e-486f-aab9-faaa454e0232	21.652	fast
6af11fb4-a095-4e02-925c-9a26b358e5a5	26.442	fast
5c37afa8-5877-43ef-ab50-c15894325063	27.342	fast
ac1cd0fb-17de-4eb1-9897-dbdb7066b87c	22.758	fast
63dccb7c-83f7-4655-999f-cde7f5334b28	9.194	hac
9aef84b3-c395-4a31-8027-dea518e33bd8	23.479	fast
c7a5ec2a-0517-4d47-8d3e-66b6b6b4d01b	8.347	hac
ec0d2e61-b923-4e2a-a786-1537461458b4	13.285	fast
1e10f2b5-84a4-4882-a3e3-73949e2167bc	5.509	hac
c53328e8-8041-4530-a6d9-72fea4495835	25.281	fast
cb10d8d4-489a-4307-a8f8-95b61cc04651	18.798	fast
bd604bdc-5c63-407d-90a1-17d409215fe3	21.384	fast
96e547a9-5374-416a-828b-eed2284efea7	21.257	fast
196aa4c0-c0cd-49c0-8fa0-f35c2c49a68e	27.199	fast
26d87e9b-78ee-496e-ab7d-1454d4208673	26.122	fast
da601d84-6bb2-4e9f-837c-b8f2ec343738	20.830	fast
39edfad4-ce51-4970-867a-d92868624c5f	24.367	fast
a2f83031-a77d-4cbd-8c8e-95e3e892c48a	25.802	fast
adc7f761-068c-4813-9b8b-8facfed03feb	26.822	fast
8276bec0-c42b-4267-ac17-bff88ef8f8a7	24.810	fast
04b25127-7ce5-4bee-b063-11291ccff678	14.840	fast
043bd67b-e126-43e6-ba11-8183cf35ac38	11.724	fast
ea1e56d8-e6ec-46f6-aa33-43758983d4e1	26.103	fast
ea883acb-37c7-4b67-bb39-48da00d31813	21.997	fast
e592c571-d4e1-4452-ac27-03f28f64ea2a	20.718	fast
1dcb32e1-ba93-491d-9348-9cb2db618828	19.786	fast
3ed2d4c7-0926-4a6a-b250-a624200e6296	26.347	fast
93cd1e87-3fa2-4575-b210-bfccea748d3d	20.135	fast
16e94f4f-868f-44aa-94ba-6a01171a801e	18.166	fast
2a7acb58-df98-476f-ae0e-25f5d19d6378	25.874	fast
ef6755f0-0eef-4ee2-bac2-e087c513e3ae	25.096	fast
1eb4bcab-8b1e-4b4f-98b0-1a4eafda1811	23.657	fast
91c95437-d3c9-4e0e-9539-19ba35b179c6	24.966	fast
526b225d-29e2-4738-b243-7ac9f6353162	10.955	fast
0f2e141b-6fb9-4dd0-b8ee-ad1ea3093ff8	7.083	hac
ca4deda1-43df-46d8-9f99-3c95b67cad7b	25.672	fast
63ceced2-cc4e-4b12-8314-142e0c3a69f3	26.630	fast
deb3f27c-0778-4fd9-bcfe-0441e3e198d7	5.384	hac
d5bf475b-64bb-48ed-b32c-5a9edc683a4a	22.399	fast
6b5bd322-2bd2-4a05-8ae2-c0a3741ae9a1	26.134	fast
2a4a6508-0406-47b9-a75c-89b22f6671e0	16.669	fast
6fdd3069-22b9-435a-90b0-830a30fc900a	18.231	fast
7384bac2-bb21-4043-896e-1c786ce05c5f	25.038	fast
66cba0e3-866e-40d4-9237-f30c21c23a4a	19.445	fast
a5ba1030-19c4-4604-a757-28b73afefa8d	24.342	fast
20c4e556-51fa-4a23-8b2b-ff1fa1c2d062	17.675	fast
7589685f-78df-4dbc-bf4f-5a085b728dd3	25.053	fast
c479e8ae-160c-4248-b597-cb992673cb98	28.035	fast
7989719d-ff61-44c0-bb6f-d8860dc9d346	25.971	fast
009b33b6-02b9-4ad7-b4e5-81584532c08c	21.380	fast
9239d0f5-9e55-408e-823d-8c3b75aea09b	25.793	fast
985dac64-1fae-40a9-87b5-556c7dc8cbac	18.659	fast
6691f1b9-979c-488c-a05f-2bd9a6054513	25.377	fast
02fa1ecd-7bfc-489b-8fa3-ba24296c6811	24.567	fast
6af5ee5b-d1e2-420b-b62a-7cbcd8571324	21.246	fast
ce97c524-a606-4f4d-8144-aac5f33a9204	6.196	hac
96f77ea3-242d-4b73-aa77-92bc1f684c6f	8.000	hac
fe24bbae-5470-4df3-9c29-911e53f3322a	22.684	fast
555f40fc-bbd2-4a31-923b-da6f8794ab50	20.853	fast
7ad5c458-ac44-4659-a92e-44d6582e32a8	25.082	fast
a5ebed6f-4a6b-4927-9425-e52456aa5831	28.044	fast
26e7243c-a37c-4537-a39a-44734b207b88	23.932	fast
e829daf8-13ec-48f0-a730-584699743bb6	25.103	fast
6405bee4-f8e9-4954-907e-22cbb4e241d9	20.318	fast
5cc50355-f67c-44aa-a377-d3adf87513f7	9.731	hac
cef76354-39ef-44b5-a3ee-484ba073e5b0	25.438	fast
f3dfa601-7feb-4fcb-9c0d-dbf503939d0a	7.979	hac
6626b3d6-686b-424a-83cf-0c9e5f343f9b	11.510	fast
0605609a-633c-4977-ba3a-7fd8d8923662	6.567	hac
f69a7b6d-d677-483d-a39f-f48aa62ff70f	12.885	fast
626c3b51-916d-4f5f-8cf3-c4c813aa22cf	14.410	fast
9710298c-59e4-46a2-9c43-ecd69e3f280e	8.476	hac
fda82fa0-98a2-414e-b93d-161c77976498	21.837	fast
92e56d3f-1353-4f21-a935-d37a9f2b30ca	24.784	fast
04cb3ac1-dce0-4a89-8ebe-3f0d6316ea6a	20.851	fast
e82fac40-c071-4c8b-8dff-64fc26fc7f67	23.069	fast
6f61d6de-0476-4f55-85e8-f2818c0b699c	20.808	fast
1c17d5ec-4f86-4f59-9022-4b6737855c35	10.498	fast
34ea5399-fac4-4418-a33a-e78129c92546	8.745	hac
d00e9e94-5904-4fa3-995e-41704dd037f5	26.663	fast
e181cccb-48a2-46ea-a6d4-ad37d2a7c3d4	21.359	fast
57c30652-6a9f-4cad-ace5-8f99bd1c7e20	8.409	hac
df891261-7b52-40bc-9652-813210e4d8d2	7.620	hac
8d23e661-b10a-45aa-ae57-05050d6ebfb5	23.118	fast
b195654e-a15d-46e0-a304-e03deb1d3700	25.221	fast
8013c55c-c41b-4c1b-af55-a59b58743b20	23.793	fast
61a9d9ba-32f2-4be3-a4ac-1a55958184ae	8.334	hac
1d977a38-084d-483c-964b-a2989a14dbc5	15.847	fast
08b1fe0f-255d-4f01-9a2f-0faad350ebcb	8.377	hac
ef52ece1-af51-44ed-91be-7990a1f0568b	23.960	fast
377c5bc1-8291-4263-8889-6dc5ea190f2a	8.856	hac
5347da1b-c078-4395-a3b9-1d54faee3c2c	18.599	fast
c9a661c9-b43e-4574-83b4-0ac235a09373	12.994	fast
1ed314ed-2f02-40c1-9abb-c8aeefe56640	8.610	hac
e436f2d4-c3b8-4b9c-8d7f-8c238690bdaf	20.597	fast
05ae512f-f871-47b3-a5e2-48244beadfe6	24.813	fast
5a626ed3-a503-45c9-b0ae-e9d86b879595	16.682	fast
5e589e53-2bfa-436a-b28d-a7939453cf68	22.600	fast
e048012f-0a91-450b-b747-fb958dd8fb8d	18.995	fast
c591ca26-c831-4965-92cb-f4bf169b39dd	13.825	fast
abb21ca9-9878-4982-b447-479636d8d838	23.929	fast
4b284a18-794a-495e-a338-853c6678a3a3	24.118	fast
0ff63e7e-c295-4f8a-b962-d244675b05c7	26.495	fast
3340ba52-0e18-468a-84f8-027df322c0c5	20.450	fast
7c81e589-8ba8-4004-9551-6df70b9ffcda	19.351	fast
067ceaef-b719-470e-a2e7-1f89992eb08f	17.679	fast
f9ed3ac8-7704-4896-b6ba-bd6540bfc5e7	16.405	fast
2b831687-078c-4553-8f9d-49f3b56b840a	29.722	fast
48f009ee-8ab0-4c08-b8a8-ab23c8d81423	22.727	fast
edaf6e09-9dad-4f3c-a469-daf87f3be276	23.596	fast
722dac01-7347-4911-91bd-faa44a715f05	24.956	fast
4dc24753-9365-422e-81c2-b86e6991dc39	15.132	fast
60e449bd-2a0d-4ae5-8879-bbded998627a	9.996	hac
ec7d8adc-030f-413d-8d16-63e3cb5f61b0	21.810	fast
460d1b1f-dac9-4306-be68-9ce1cd71f33b	21.619	fast
10eca5cc-5f49-4387-961d-9711e7da6ec8	29.470	fast
c274d50e-2bdd-42a8-80eb-559dbfdea744	9.146	hac
7f0e6b94-4ab6-49a0-86ac-6a82a0c743f8	23.013	fast
9f980c85-06cd-4c8c-8537-3c247e047d8d	18.270	fast
56d49e98-eb0d-4280-b7a8-3a74ac4b3f77	23.859	fast
c07dc76b-5e24-4b9d-87f9-4fe0de5358b8	27.209	fast
f8cf2195-dfe0-4229-87b8-d76b39eb0684	23.157	fast
bbf7ad06-d44b-4f92-a85e-41636f2bfd5a	8.200	hac
4eeea644-3d97-4486-924d-18826555a7d6	22.959	fast
ab7e698a-ddaf-49d8-ae8e-abc0821cf5e5	25.040	fast
61ee20fe-b5e9-4ba8-a359-653ed6b6e880	13.274	fast
848233ac-cd98-4b25-b1f7-abc32cb0bc95	19.739	fast
8606741e-30f1-4d41-b569-cabbb959c268	17.549	fast
a2a0731a-1e76-4576-be27-d9a9194dd34b	23.501	fast
5f90b675-a373-4cf9-866a-c22f2071a0b2	23.767	fast
f5c1fc99-0f24-4298-9696-e99a432f70c8	25.721	fast
4a69e4c9-265e-442b-8ec6-031be21087d7	9.057	hac
cf23cc8b-b954-4aac-b613-c5f9583a01f2	27.063	fast
d1c8bf0c-c805-4973-8132-0b08c036c2e5	22.148	fast
3ea4b869-0967-4b87-a598-1247b0652c1b	21.740	fast
385d9df5-be4f-4a6c-bcb6-9049291737ec	22.999	fast
c18cbe88-7913-46f3-b5c9-dd195394909e	8.123	hac
19d2ac7b-2fb4-4dca-84e9-ad81fd87c4b3	19.783	fast
03c7ef1b-52c7-4eff-ac41-200003189ba4	16.612	fast
3611a357-2580-450a-916d-893992f989ba	9.517	hac
54f55349-e347-44a4-9e92-436241241469	17.980	fast
11f29a03-a933-4094-a0c9-5a0a1a67d599	22.293	fast
a460dbe3-85ed-4a6a-8724-a965b38fe5e9	17.554	fast
360919b8-9089-4ddc-a706-c71325df5efa	22.157	fast
f274341d-ec52-40d4-8fa5-d04dcd23e748	24.398	fast
9df7327c-b010-4952-9205-83f9c7496f20	25.453	fast
bf58fed1-d039-4e26-9205-0d3e830b31d9	20.162	fast
eecfe787-4c05-499a-b5a1-cb268fa0b887	24.337	fast
b416b99d-cf21-44d6-b36a-85931300961f	26.741	fast
ce5f3168-ac86-44be-ba38-ecaf1f767903	12.660	fast
1c2abd46-f0e4-4a3c-8ccc-d7f376b7867c	24.646	fast
680ccd22-cdcf-4b9c-a1d6-eff2921b3e3d	22.780	fast
a3cd0d5c-0e58-49d5-9c6f-399a34a01c23	8.777	hac
ef548cd9-1cff-4542-a915-21678ed64f8a	23.482	fast
c210e37d-5edf-419c-9daf-dc2863273f4b	17.612	fast
a0aabd9d-9d34-4bb7-b663-9b46147b2f54	8.056	hac
3862e3c8-7d35-47cc-ab24-0f03e4e14f78	25.842	fast
a92028b8-5447-4fcf-a24a-6b309694c2a5	20.520	fast
0d2db2c9-1f8a-4b55-bf75-4b0da2447100	25.089	fast
f89faeee-d59b-4d65-ad8c-b3e5a671051b	7.633	hac
4a212d2b-a6c4-4b0a-b074-459c81987836	17.072	fast
b515813e-c217-49c6-a359-9e4a43122ea7	21.099	fast
1dbf24b6-dd18-4d01-a9e5-223c45136388	21.489	fast
707113de-5747-48b4-99cd-e2a21fbf939e	13.392	fast
6b89fce2-e01d-4dea-8043-77aa82ca4de8	24.802	fast
5e56e466-ae08-4af1-af4b-d2e125686eb6	25.464	fast
d2867fa4-c532-41c6-aa7f-cbcd72d72aac	25.821	fast
10d1940b-b120-4d39-9625-12c23405e125	25.307	fast
0bdb6aad-8ba1-4b5f-857d-e59a518d5c23	19.706	fast
590a7d5a-7534-45ec-a37b-bbab07512193	23.825	fast
5b435619-6136-4be0-adfc-6f87655572d4	25.048	fast
cfb32bad-b571-475e-abf4-de183bd0edf8	8.149	hac
e552ddd3-2482-463c-8f9b-6ef5a06a0519	22.357	fast
1f6b8a37-5ba5-44ee-b792-4f4b3e05b11e	21.313	fast
10f92ca2-82c0-4e9a-a602-3b8d2f5896b3	10.580	fast
fcf78fad-a947-41da-ae9a-1c4705f543fa	20.279	fast
3a7d80bd-d1bc-4d5b-9b08-d7e119c980eb	24.746	fast
be4a0f5c-8761-4d87-9236-7a7ee0432139	22.239	fast
b5692e0a-7a37-4906-90ce-0e7f85100e22	28.805	fast
22a822b4-4cf9-47a7-b27b-27db28617e2f	24.806	fast
4a83e0f9-4d5f-40e9-9ee3-a77280745d01	9.026	hac
f9f84ad2-aa9b-4b58-8300-0b39a1024736	12.699	fast
dc913afe-5f4b-46cf-a040-83238238f394	22.505	fast
f603f9b1-14de-4979-99cc-746705f4a11b	21.356	fast
b949e288-3b20-47fa-9b31-3bcaeae61044	22.252	fast
5be20c72-e002-4624-9fd6-2158f1872ed8	15.833	fast
407899a9-44c0-4677-a2a0-5aef61809f08	21.393	fast
94f3bdf1-c87a-48d3-a4e3-e64c46a09e60	9.389	hac
4962f00e-3470-4207-adea-1e38e1860082	21.128	fast
bd05897b-2012-4755-85fc-c1b21e587358	8.174	hac
e78f672f-d6ef-4a6b-bbb0-23e1e3991fe8	17.009	fast
8c8b683d-0d52-4320-ac7b-2cb9fe07ca41	14.873	fast
57d62f51-c757-4221-906a-b4a81dc9de0e	7.005	hac
19d426c7-be67-4947-bd26-31e15281334d	6.312	hac
26489461-291d-4230-a854-1aaefd363d08	22.661	fast
7aa1f452-3d09-43f5-b0ec-bed72070e061	23.986	fast
5063f4d8-66ff-45e9-8c48-0e4217aa3ffb	9.562	hac
75b0a936-e471-4cae-8752-4da2cd2f74d6	21.772	fast
8c695f06-1bf8-449d-952d-9642bc4ff067	25.141	fast
afb0a1ad-22f8-443a-b06a-b1474358cdaf	23.399	fast
bb25ab9f-90e5-4050-9bb3-58c14410e75e	24.365	fast
139b4745-de3a-44c0-9e37-847df4623723	22.992	fast
44331238-c310-4b3e-9abe-826c9b5705c5	23.909	fast
c2678fc2-71f8-4b19-bf1a-9dff0bf7c633	24.640	fast
d6a2770b-8b28-4260-87ca-48109d0660ec	9.439	hac
735c2f72-95cd-4940-a9db-ef76f77940f6	27.027	fast
197ed0e6-b999-409e-b7f3-e3b5c7f80227	8.052	hac
043fc8b3-1434-4a0e-a12f-d7f3cab4f9e2	6.897	hac
d65ba305-ca2e-4161-af56-47ed2d07aa04	20.833	fast
17db7fab-530a-4dec-886f-8563417359cf	23.128	fast
96424546-34fd-46f0-9c95-49e7b151b0fb	18.618	fast
9cf34a84-129f-44f6-84d2-1c0aae4eb0c9	29.170	fast
4163a8d1-77a1-4d2f-9a34-66f5f0071608	23.600	fast
9db984bd-68d8-40c8-b73f-417ac33c6f8c	10.714	fast
63772ead-5b63-4c46-b97e-765ece4bc343	22.863	fast
2ab719be-f2aa-4b35-af4b-fd9c00c6f1f2	22.634	fast
408e3ea5-3849-4bea-9b04-465ba0655675	15.446	fast
7b0510e8-a723-4627-af30-33a011b1fa78	19.788	fast
b4c0421e-49f1-4fec-b54f-1b9f99002f0e	23.243	fast
234e78a2-a710-4766-9e24-40dfb1cdcaaa	17.391	fast
867d123e-e4cd-4647-b84e-6312677411af	27.934	fast
69331bce-fce2-40f8-baa5-b6597f0daa8d	9.651	hac
75620ae3-7ff5-45e4-963a-45ea1a235165	25.815	fast
ba573862-a193-4d0d-bc48-4da3f202f611	26.844	fast
70bc1bc3-261b-4058-acee-522d49ac31bc	27.224	fast
b89ef293-5e87-46f7-86f9-46eb560d7586	21.931	fast
d1bbffc8-17b8-4b3c-93b2-0fa564ee4b60	26.328	fast
5a64304e-6bf4-41f9-aa8c-1021c318f2ca	17.790	fast
486fc571-6e5b-459d-93b9-e153dc349460	24.552	fast
d54fe7d7-679e-4c19-a86e-1b90f4345a08	25.175	fast
bd7c1657-3307-4f32-99e0-753f240c8ca2	19.541	fast
5eaf7445-ff6e-4b79-8a37-289841a3dbbf	8.100	hac
84ec870d-ff17-48ad-9690-a737ba9c0817	24.706	fast
010d0f56-6192-4ce8-8640-e1525c29df9a	6.836	hac
6f4a6539-d423-4ede-8724-6486ba650709	16.763	fast
dcf930f5-efd0-47b5-9df8-f63e5c2982a4	8.578	hac
b67f9156-7832-4b7e-9700-085403e0fd4b	18.910	fast
d4b541be-11af-4669-ad69-6b150091a8f8	21.241	fast
1ada9e17-e613-4928-a6ee-a645706c3629	23.325	fast
d0a37c49-e70a-4df5-9e62-3b3ed7787ad7	26.329	fast
5c855641-a88d-4b0d-885a-a27000276359	20.584	fast
d2fd3305-06cf-4771-917d-bfab6cca9919	20.469	fast
36d0bde5-95a6-49f3-bd7b-fd4fe363f260	23.020	fast
f0a61c37-002d-4a3d-9a55-5abb8e063966	7.144	hac
5685fd87-d58d-49ec-8f5e-32997a1e698b	14.349	fast
e8c871cd-1ac7-4959-9a56-8c27194c3792	23.254	fast
74dba575-8907-4803-a73c-ae99003fa226	27.853	fast
9cb19a8c-e1f0-4886-8468-ec079dc5a5a2	11.618	fast
52323cea-b85f-450c-b795-12509772059e	24.900	fast
0f7b5e42-3a74-4986-bf84-6604f238bf4d	16.785	fast
7a0eb431-98b6-46d5-953c-c02659c5906d	24.504	fast
fb0367c3-d851-4f40-9789-f817489abf95	20.285	fast
8ba85dde-83dd-4f63-8a4c-9fdf649adae2	24.355	fast
c871485f-1157-4113-a8d9-c61af99285bf	26.570	fast
fb601f0d-6324-4c0d-8a21-99bca4175019	18.201	fast
f730d4d0-1d5a-4201-8c89-ba1a69f2172d	17.928	fast
d22670d3-a3bb-4810-a299-40be1e69d404	19.880	fast
41aeef4a-31be-4ca6-83df-519f25f806d0	22.217	fast
c468746c-e289-49b2-810d-a87a41cb7189	19.261	fast
a97e0675-7c3f-41c4-8d62-b1c5cdcc878b	20.637	fast
9137ae71-5bab-4edd-92eb-0bf88b560caa	21.813	fast
fff9ce2b-e395-4d1c-ba6e-1681d68618c0	23.031	fast
95321601-be98-42f9-874d-150f2a786ff2	9.784	hac
d5b2d809-3db7-455c-8da7-ca5dc127e5a5	22.290	fast
d45a32d9-9ae0-40e7-b0ee-5447a227af45	23.396	fast
737d61d8-df32-4c4b-8e8e-50dda21cff10	22.824	fast
2bbd5fab-5e47-4d12-bdd5-a5ab31e5e9f1	20.876	fast
1449093e-4634-4e0b-969a-1720d0725617	20.179	fast
c1eec5d8-63bb-4b12-8d4e-188c6fa45b81	9.730	hac
fcf51526-d12e-4c86-ac71-4500f0beb43f	16.472	fast
169de352-4fe5-4ba3-8781-dab8f9cb1693	17.381	fast
083db5b8-8d5b-48de-8985-45ce7c48c53c	24.496	fast
7d6703f7-c9ff-424f-805e-40d3fac32821	27.199	fast
4947cc6e-bfd7-4cca-afee-f6593ac22dbe	23.466	fast
fa393214-1440-47ad-8230-5117087a0197	26.559	fast
cbbd379a-bd16-4862-b20f-c42ee0aa3fcc	26.069	fast
b3615d1b-d450-40cd-8f94-b1f97b83749f	25.365	fast
edd117ae-03f6-4dd7-aa15-6f7c52a9cc2c	9.619	hac
edb24763-dc2a-429b-b252-28261fb1db87	19.867	fast
21bb1c1d-aafc-4094-acd7-49b367a3986d	29.463	fast
9a7b7f74-c165-446e-98a0-05ce7a678f52	23.003	fast
2220c010-e4d0-45cc-8280-320a780851d5	24.545	fast
4f7e99e9-8f83-4dec-9197-1fc4a2d75adc	9.091	hac
2dadc469-b68f-4e76-a9e2-e7df623fa405	20.091	fast
bed8a694-1695-488b-96bb-e659f2730375	18.776	fast
370c337a-6c6a-4dec-824f-36f08df5f8de	10.533	fast
b3ddae94-62d7-4800-8462-a282f5e534f6	22.969	fast
