read_id	mean_q	model
e6431586-b6fc-40e1-b7ac-fd1daa8e8a10	15.525	fast
32539ea2-d59a-423e-ba10-4ad7b2c7e327	22.537	fast
4ad00092-eded-4930-96cd-ca230e7a1922	20.684	fast
1eb377a3-2ad7-4907-9d9b-a7098f35321b	18.891	fast
4b9e0316-570d-4ffd-81b0-5131634dd619	24.749	fast
174dee1d-3d21-4a71-aab3-e03cdc78cca1	23.171	fast
e70eccb2-3f0b-485b-91f9-f3fe2f842e66	24.505	fast
d5c062e6-6ad1-4e38-a86f-f37a863e6683	21.061	fast
46548107-ac2b-484c-a063-a7cbbbe4629f	8.162	hac
e797e33b-586b-4660-b5bd-933d4da2e492	21.663	fast
d9619a7b-491c-4a53-a312-f52ca9fde7f1	25.721	fast
bec47584-f2bd-4818-be3c-f9474993c105	21.216	fast
d3e202e4-daac-44dc-a807-5232a48d165b	18.893	fast
b33af2f6-d31c-47d1-a203-3152c1d26a88	18.646	fast
ff259735-df67-46b3-9c74-b4d462550281	9.528	hac
00fc2a6e-ba6a-47c9-80c7-6c2dc9a4c973	22.198	fast
9a51e42e-3845-40c9-a022-4253107e0273	24.475	fast
683fedaf-d907-4557-b969-b2057d106a47	22.574	fast
79ffac29-d16f-4d9a-8aa6-37d60e1cd5b7	16.438	fast
24f739b5-e034-4d4a-9575-53e3ffa7bc96	25.988	fast
9a96ce0d-62a2-49e5-b951-8541ee253092	18.209	fast
68a64d40-21b7-4e85-a8ff-854195fe0fa2	24.698	fast
4708f445-6140-40f2-b603-2b50617043ae	27.745	fast
22abe677-f5e1-4bfe-b5d4-0b40573a05f3	12.517	fast
746b1cdd-7dc2-4920-9edc-976214ed074b	22.403	fast
f4f6f30f-3164-483e-b847-52976a6fe87b	8.421	hac
88a7dd20-b5c0-4da2-8392-f12e8318dd9c	8.995	hac
63588018-045d-43a8-9ac6-6eb574dbcc2d	19.269	fast
85c06685-b3ff-4187-892b-8b705febd059	19.310	fast
75d50f7f-5999-465b-ae4e-7c440a067baf	27.162	fast
70497e32-733a-405d-b871-0955c62c19a7	22.944	fast
049cd75d-35a1-4074-9e5c-8e425c69b8c2	18.081	fast
77322f23-abae-4608-8a9f-4427447f7275	29.129	fast
a4dbf4b9-45d8-40ca-ad47-9756e1ea70a4	25.338	fast
e3edbf95-e8fa-4b3b-9a1b-fddd7eb25f7b	22.530	fast
443051fe-e7e7-461e-8381-e180b3087db3	9.003	hac
9cf34a84-129f-44f6-84d2-1c0aae4eb0c9	29.170	fast
e4fe51e6-c3a4-4151-954f-72a3508c10fd	17.924	fast
349e9bb5-f748-4056-bb67-108891164e93	22.775	fast
d263cb49-fb49-4855-b0e3-988a66e2182b	25.654	fast
ac320c18-3f19-4d68-ae0b-634fc4a0d5cf	23.995	fast
5b4c8b2e-34a0-4387-9613-f26d21ecac63	8.530	hac
e73fb176-4946-4a72-b76a-2800319cd45c	9.424	hac
72ffe467-a652-4a62-9039-dc1a77c63d91	21.271	fast
71e58732-6531-412c-b65d-cb59ffd986f3	22.875	fast
1198496d-6bdb-4e6c-944a-d273765ba71f	23.859	fast
e90f7d6e-e165-40d1-962e-767264131d1f	21.915	fast
26fc54f8-1d83-4266-88d7-61e044fa12cb	24.776	fast
a31af9a1-a04c-414e-be05-5a8ce30f30ec	22.931	fast
3c92719b-5442-439b-8058-d85775d0ea77	17.140	fast
230e6316-f21d-4149-9923-99203b540cf0	25.324	fast
0729d6c1-816d-4dc3-972b-a5a074737fef	25.905	fast
3f7b794f-6345-46bc-8aa0-2f7ace853e17	24.053	fast
c60d2a52-fb9c-412a-8437-811e3a968432	14.972	fast
089b3e34-c82b-4a42-ba4e-a9c2f9de2b72	25.831	fast
61cb50ad-00d6-4394-8cbd-5328cec4c0da	25.710	fast
0342c993-ff6f-4b4d-9c9c-60cdebd1d490	24.081	fast
c6b40681-993a-4e1b-9963-3bf81f01bf6a	21.925	fast
31713451-4ae2-4d86-8d80-bec12e6a6513	23.722	fast
9f19048c-7871-4d4d-b407-7577e20d523b	25.021	fast
6a765fd4-9923-4746-acec-852e4706066f	17.199	fast
3a4b0cf9-f223-43fe-b660-7cfeb17a77bb	9.962	hac
db0e4ffd-bcf5-4156-bbd0-a6ffe72b7c9d	21.430	fast
64efbca3-508e-4ed3-8f34-420cb2ee7017	25.535	fast
6af4e133-85d3-46b6-b090-082ca9833c42	23.593	fast
b05bb205-92d0-4fc4-8636-6900062c11d8	24.159	fast
c8f0b2ea-6c2e-484b-ad27-d6f62f417f15	18.882	fast
6f363da7-a421-48b6-b97d-364bf1561327	25.112	fast
a450a272-aec5-43d0-a5dc-a9cd57340d5f	9.083	hac
692d67d1-7b47-4c3e-8814-38863c73b11d	8.308	hac
4044a066-0015-4dbe-bf7a-64d8f1e2ab82	8.900	hac
680e3709-82b0-4bac-bfd1-2d38381eee64	20.460	fast
484aa7b6-a4d5-484f-a960-9c9928bc56b1	24.765	fast
9bd669de-6cee-4444-878b-44ab49d4cb3f	24.133	fast
3f572a24-b4f6-4586-9930-b717b5152283	9.121	hac
c4ded0d3-c118-49ee-bbe3-14f958a680e2	22.035	fast
870ca17b-21fc-4d9e-858f-bef850f6a55c	9.796	hac
2b8a25a9-db8d-4c4a-8ac7-63a0782a85d2	20.198	fast
7795c65f-285c-4b40-9293-6c8e6eeaf4b1	24.430	fast
5326dcc8-b912-4f8c-a5ab-e1df5c55b074	13.437	fast
ff866687-1da5-4daa-8011-b4b3e0ac245b	19.179	fast
2226a4a3-3a03-46b3-b3e8-c437b4b46f0e	20.260	fast
8b362262-e841-42ce-b71a-bdb3e174bac4	25.277	fast
485a8fdd-9d3f-42d7-8f68-b90e6449649a	26.999	fast
9dd5081f-4377-46e6-acab-d2cb303e90af	19.789	fast
f0119ac8-2e2e-4327-9dbc-341d5280870c	7.329	hac
483fca4a-b935-482b-a40b-60c27064b1fe	24.163	fast
91037f47-85ae-4390-b0d9-f76cd11b178f	8.540	hac
365f5953-96ba-4698-97cd-94d91f5ca077	26.416	fast
245ed762-dc35-4bf5-a1d4-701ed298454a	20.607	fast
1f13b11d-1811-4488-ada2-c83ddd82fae2	8.990	hac
d05b9a5a-cea1-41f4-8aeb-889de990bebd	23.247	fast
822472a3-daeb-4591-b6fc-d5889fae165f	8.134	hac
2bc324c5-6ded-49bb-aae3-7ea276f1c6d8	12.427	fast
2c02ddad-3587-4013-b353-6d27769b860a	24.224	fast
75fc23e3-0e1a-4057-b7d7-18b0aca1e8cd	24.218	fast
3e929e29-bf5f-4f51-a2ef-f7ec45be92b0	11.895	fast
ffd3cb34-fff1-4fc4-bc48-58b3711b7dd9	26.183	fast
2851e09d-77c3-45dc-b60d-63f70aca5323	24.003	fast
e2494ca4-dc83-4633-b8f0-4ca483a09241	8.707	hac
77a04154-f82d-418a-9913-ad3769a13e2f	24.256	fast
455db4e3-04f6-4403-a282-1843c5fb1e4c	11.433	fast
e4d3a05d-fe5e-465b-bb34-2a0d286c137d	24.664	fast
e4305510-11ab-4b59-902c-5abc461c4f34	27.712	fast
fd3e5bb2-e4dd-4477-a3ed-5e3485ac7eb8	18.608	fast
aabdcabb-c8f5-4844-bd4c-b25d5c23a20d	23.219	fast
5ade67c8-68db-4b73-94be-69bc09c4f5a7	25.601	fast
994548cf-9bc5-458c-a4f2-51f247b7f228	23.275	fast
867ed209-8bee-44de-a0aa-f1d95836d637	21.972	fast
2fce9356-4895-4a2d-ae98-c7e5772c23ce	6.102	hac
271eccc2-4d3d-455e-a737-6562401670b0	19.256	fast
b36eb996-111a-4573-8aa4-beb39316a4c6	23.982	fast
5063f4d8-66ff-45e9-8c48-0e4217aa3ffb	9.562	hac
4d9a904c-91fe-4078-8d8b-94205384a73e	9.162	hac
d33a1467-3bf4-4d3e-a4d0-c961567e475b	8.606	hac
005f550b-e479-488b-a067-f441ce8ac772	18.353	fast
8541a91c-af1e-4279-b5f1-1bc6797b643f	21.586	fast
940c29a7-7fe5-4ba2-bbac-3f57af39bdc7	9.228	hac
da8f7b13-ded5-494c-a204-668e7c16062d	20.990	fast
3158bc3d-98b2-4580-8c0c-8f7f8ed6a462	17.969	fast
c17d9367-c4ff-4443-96b0-cdebee8c932d	21.838	fast
e3e606e4-8043-4203-9e36-0240a2ea63ee	6.955	hac
503dfb4f-f26f-44c8-a10a-4f1a5aa86f87	27.968	fast
e9644eb2-5341-4917-ba62-a4033382ad3b	22.727	fast
2609e45c-5a1e-497c-87bf-39ce18d0d209	22.456	fast
16bce927-9304-494c-af61-307ebf3ada52	26.888	fast
e98f4145-3f24-41ca-b0d9-b34fb1fdd111	8.115	hac
763f2941-f701-44fc-8341-ac91a6c038cd	24.273	fast
7325d908-2bc7-489c-9327-b051c63ebb8f	8.927	hac
a993022b-cca2-48dc-8005-38a61401580f	23.909	fast
70e8b0fc-d8fb-4d33-989d-e673b64036cc	24.471	fast
12dbdc8c-bf64-470c-bf05-d23b9b8b9ab8	13.943	fast
33a86216-8770-4a43-84e9-b659d1cbc0b6	23.799	fast
4acf7a41-b975-420f-8ce3-91ca6d116772	6.000	hac
1a73c41a-0570-4162-ac10-0904cac1a823	25.766	fast
392738dd-c5b5-47a9-a9a6-70b0ecca3593	24.901	fast
6fd25a28-bbb0-4937-bc0c-d78ee6a4b682	23.163	fast
68149f2d-7ee1-47ef-a49c-7d31c6eefe99	21.315	fast
ec46bffd-2a5d-4906-9b8f-2290d0034564	23.329	fast
0da730c9-4ee4-431e-91ee-64c00824bdb5	23.987	fast
e7fd89c8-bd08-4d73-9dc8-3ddeba0f7aa5	8.139	hac
b1e4cf97-b68d-4841-8b34-4ef0086225f8	19.872	fast
9c49b347-8ee9-42fd-b10d-edd239623def	3.678	hac
479a86a2-e418-4800-b1a0-fb763c585166	5.049	hac
2cd55da6-3598-48ad-a2ab-13f9b1beea33	18.851	fast
0a3c2ede-0cee-4d66-9e49-467f7946f85e	12.027	fast
35029921-2f53-4d8b-9ef2-07ef3961e019	21.709	fast
a49a178e-fdfe-4569-89da-4146648dd1c8	26.296	fast
717bea25-ab12-43be-bf5f-9ca5a589c09d	20.393	fast
df7c13e2-9af4-4eb1-af51-337c25b7fbd6	23.245	fast
814bd21b-5fdc-4c4c-b6a3-981613e94dd6	22.594	fast
ea397db5-5e61-417d-bb1f-76474fa85763	23.672	fast
e429ff2c-70d5-4cf8-b00d-b87d642f2a15	23.318	fast
505e73fb-0769-424e-bb57-2b3e270d8adf	8.101	hac
94ef9362-8925-4aa8-b35e-d3454bc72580	18.292	fast
0ed841e7-41b6-4b64-8f32-3f5a71593ba7	22.554	fast
39ed40c4-c8d4-4de5-a1fd-aed170f56d49	21.746	fast
85d32908-8b06-49d8-8aec-a661fe499eb3	8.255	hac
4488b9a5-87b1-45ad-9fa9-398c7b1bd296	18.244	fast
2309b4b6-b0cd-4b0a-a491-4df1f52c63d3	24.272	fast
374e404c-7917-44d0-9bf5-f21d50d1c4f3	24.352	fast
0f272ea8-8743-40d1-bf0e-4a8be3d511fc	25.519	fast
6225125b-4568-4144-a20d-07ce3ff5c7f6	21.905	fast
8aefaa47-b7ab-413c-9c19-100d183bfeca	19.379	fast
8d79a50a-7d7c-41f8-af18-d36e6dc0c1f0	20.480	fast
66457e98-1f5f-48d4-9868-0bdbc26f19a6	23.079	fast
3cb35979-8b35-4175-84d0-c14664efb248	20.532	fast
f730d77a-50de-4d7d-97ac-ab8dd8ea6548	15.298	fast
89106770-a2a7-4bad-881c-03adbf8f6c9e	18.010	fast
a2372b2c-867a-4da3-b749-83f0b8eb83ac	14.794	fast
8fe20ec2-d1da-4f51-bec0-4adb3a18e5d2	23.420	fast
9678158c-af8d-4f8f-a1fb-b713c417c18a	23.060	fast
252e0f01-f8f8-4916-bb13-c57c2d8a632e	9.794	hac
933dc594-acaa-491c-9d9c-97547e8fa6b7	27.025	fast
d1fdfa03-e24b-4563-b2b3-c30b1102dfd9	22.754	fast
db8f4c6b-921e-4457-816d-9b480f572832	20.672	fast
736ca768-97e2-4911-a145-c15fcdccc617	5.103	hac
8b970448-e6d3-4c66-a1bf-82b5c298f43d	23.756	fast
e2dc2bb4-0421-4b4c-9524-40e6e90f875f	9.190	hac
8274442b-00e4-4b0e-bb4c-24583aa896a9	8.485	hac
5965f6f2-a99f-42ab-a157-5ecaf36d199f	10.079	fast
12fdeb29-77d3-4d18-8447-eebe0592c252	20.617	fast
17910eea-e7ac-4be8-8585-c98cbbdcce38	23.430	fast
74538386-93e0-4865-9a43-dc77d506b046	22.259	fast
8ff7beda-a85f-49cc-a9cd-cb0ccc298045	21.641	fast
fd3040ff-7eab-4e61-8a46-0af4d4360c43	23.940	fast
c2552023-4685-4578-aebc-3621c2d0c395	7.263	hac
3c47ece7-a094-4da4-8634-059f8e707b02	29.562	fast
b09661d5-12d4-4f72-987f-f64a7f4c148e	20.289	fast
70a39131-5245-419a-a89f-df1d478c06af	8.824	hac
818381f3-9643-4afa-a0fc-0723a4f228a8	16.595	fast
3cd5720e-f6f7-411f-a528-481570f0d5f5	21.968	fast
2245fa6e-af85-4cca-93c9-96a95ec349a2	25.182	fast
41d7e062-4f2e-4d0f-8a9e-bd090ebae7bf	27.439	fast
f4ea6b6a-5775-497c-8371-e48d0b5ec7e0	25.325	fast
5b339efb-859f-4bb2-a77b-a80c715e13d6	24.855	fast
ac90457a-1773-42d5-bd90-bf4bf279c5eb	7.869	hac
24c1bf0f-bf38-42b1-bd04-197aff5c20a4	22.817	fast
88bfb021-84b8-4986-b66d-dbd475c92055	20.902	fast
19742a29-e496-44a7-b71f-58f641af5348	25.257	fast
d6412e79-990b-4106-9e1e-41480cb898f8	25.376	fast
92d648cb-3293-4497-9cf9-46054b65ed3c	11.247	fast
659ab65f-f315-4ac6-ad05-52f1a5b66342	20.733	fast
bc8a6916-32ec-468f-a102-cfe04af00e2f	9.153	hac
8d4cc3e6-1704-4dfb-afb5-746ec97f9e86	6.714	hac
c65666f2-f17e-45a4-91e5-ffbfbc69084c	9.330	hac
3de658a1-a5d5-4634-81f0-ce74841ee45a	8.661	hac
6ada586b-1f97-41d4-9230-81dd2165400e	23.426	fast
84c45f82-5b09-419b-93a1-f0c3203cbf60	20.163	fast
e306f1cd-372a-44ae-a658-66341e5edfb0	17.191	fast
4cd64ab1-821b-461f-8eaa-dd5bc3a4bd93	24.359	fast
51678c90-9fa8-4e0b-95d9-8341e696c9a6	27.781	fast
b794dfdd-286c-47c9-8320-16e7e5d02e56	9.504	hac
5c591dc5-ba1b-4caa-bae4-8a3142dc99a9	20.800	fast
6efc2459-1505-460c-9921-be71dcb53f17	22.948	fast
f0525de7-b58c-4d85-8a24-e840edef3668	25.801	fast
bd1cdd63-ecc1-4fcb-97e5-7555f6ece53a	8.051	hac
6e40ac59-cfb9-468b-a17b-d9d05d0bbfad	10.701	fast
ebc935c7-2e6b-4417-9f89-042966872b94	18.305	fast
c2d46adf-c026-4a7c-b7f1-ee304566d405	25.471	fast
a4df4cd2-9f3c-4c3b-967f-3ced5214218c	17.741	fast
36559639-c430-40e8-8a57-218c20b55000	9.089	hac
bc55b4fa-399c-4a57-91fc-2ca63d10c490	25.224	fast
cbae0bd3-b513-4e33-83cf-fc8a038915fe	19.265	fast
dad9db74-79ac-4129-b461-e0640c5e355e	19.585	fast
8024f249-a61f-414b-8532-8f843944add6	19.861	fast
3462974f-7581-4be3-b483-dcf6f18bb2e6	25.539	fast
5e942b48-dcfb-41f6-94db-3673ec424cbf	20.311	fast
95e52e82-b86d-4ddb-a6d4-a9eb3788e8a5	8.263	hac
bbf7756c-fb74-4ff9-8f3c-26e7f512912b	13.896	fast
63b75e55-b966-415a-a5e7-6c1712dbdb41	24.356	fast
45590ee9-f38b-4773-9b57-729bda9a1544	22.692	fast
d492d740-5578-4917-9d91-25324f81b09f	10.753	fast
8c313856-f772-41ad-8cef-508085605f28	8.371	hac
dd644684-43ba-4823-91bd-7cd80a7599ac	23.744	fast
0c292937-e018-4866-8065-5fa7053ba389	25.028	fast
a31de11e-5ea0-4683-b8c6-bbc3e7326010	25.867	fast
75f5f936-5bed-4f2c-9ffb-b37291bb36ad	27.350	fast
5066123c-e656-437f-a75a-736d6ebd88bc	11.267	fast
01868b2a-a1bd-4ea3-85b8-c95d30045534	22.719	fast
4fd25d17-90c1-4c61-b016-7754f6aa8a18	12.451	fast
b55dc933-19d5-4747-81ce-42e17015de0d	26.459	fast
ac66b8f4-cf7b-4a80-8bfc-91228b2744e0	26.919	fast
0c4eee67-ec56-46e0-bc6f-53f619d9e4d0	23.497	fast
4c95a357-4bc9-46ad-a225-01854bc1b4f5	24.905	fast
8581d82b-9867-469d-8c8e-77d423193308	22.860	fast
99e565ad-099e-4dab-aacd-24f741b4b91c	23.328	fast
f44efdfe-ca0d-404b-9d90-e68efc74db36	8.439	hac
0cc6b0ad-24dc-4e91-b606-caaf098610f5	27.045	fast
f462804a-c16c-4e65-9ecf-b54b7900e695	24.945	fast
c3ef55c8-95a6-402a-a270-7a336de40029	5.380	hac
f3775306-3666-4193-ad0e-6fbd039d5209	19.890	fast
031c487d-81cc-40bc-b99c-68d5423fbd2c	6.082	hac
65470ac7-2ff7-4c27-be23-2fcbe93f79ed	21.794	fast
086e390a-5255-4416-935f-32d8d959b3f2	22.279	fast
4920117d-6269-4e11-84cf-a979d3d69879	9.073	hac
ee13473a-534f-46d9-bdb3-c043272b7f22	8.662	hac
7b6949da-7702-4d9b-a60c-cefbfd74903b	21.640	fast
a6fda9f5-91c2-41b1-9287-e4d089517a45	26.306	fast
5761a70f-ee72-4eee-b34f-92911df1363b	11.165	fast
83e32540-e57a-4c11-9cfd-6e938834505a	22.227	fast
e61f5efe-2cac-4231-9f4f-c9a4cdfae21b	15.228	fast
43678cdc-0319-4dbd-912b-6714424e0b7e	20.781	fast
59c9e513-4931-438b-9dbc-4ffcb499228a	25.845	fast
1d24418a-b740-4d8f-9c3f-5d7f36d9f1c7	20.407	fast
cd8c9c79-4cbf-4627-8101-50fd2e848403	7.834	hac
c1e8bdf7-0c3a-498c-85a3-fabe113e8c25	25.283	fast
a813ad8e-1ab3-48f1-992c-610093830c2b	29.253	fast
6fa530f7-70ae-49aa-aaf1-9cbad25a6a11	25.193	fast
d928197d-ca74-44c9-8f90-fa5e9364da6a	24.193	fast
faf515f5-f421-4aac-8b8a-e2a6df8a165d	16.642	fast
24508268-7faa-4203-b16f-644e53c356ba	18.469	fast
76e423ed-62b7-4f02-989c-5b2ab354986e	20.260	fast
8515ab80-a6c4-4084-bc70-4d1abce96fb1	19.298	fast
8e289516-47ff-44c0-9844-c7035b00c493	20.436	fast
e025da01-d406-435c-b541-5218c2e9dc7f	20.013	fast
bb72480e-5944-4f05-9085-aa5951f2c1b5	10.711	fast
f04f9096-1e96-4ef5-a7d3-51d2ae955766	23.641	fast
0d1f8c38-afb6-470e-9191-c35e14456c87	8.316	hac
40260e2e-6c2c-4fee-92f1-626aa387ffaf	24.383	fast
d0d5ab12-0cb8-4d07-88e9-46d57a198621	22.633	fast
963bb3bc-766b-465e-b4d5-272469b81394	21.452	fast
1ddac4d0-4aef-4ec9-84d9-81a77c60e147	22.532	fast
5bedce48-5d08-413c-a1af-c97e8c70631f	26.139	fast
290f7ee5-47f3-4544-abee-2eac79a733e2	25.542	fast
f081b075-8a25-444f-a76b-b2ea011d255d	8.993	hac
2b64e9b6-885d-4600-bad8-83988599a0a3	8.186	hac
421f17bb-9546-49e6-aef7-fa4c61c4cdb5	19.292	fast
c1040e17-c88b-4cd7-b556-ca6b61df211a	24.548	fast
5b425dec-ca04-41fc-9634-0e7129b165e7	22.718	fast
dcfc7fe0-161d-43c6-9fd5-52fdaa02c256	17.522	fast
633faf0f-c124-490a-830e-080283932119	9.032	hac
8cf797b6-8cdf-450e-9c42-00ee9aa060f1	23.614	fast
adf08e87-3307-4743-b896-a13da58509e5	22.529	fast
7e3f5843-8535-4c26-b877-0d005769f3f0	23.492	fast
b76dc0b5-c4f7-4c53-b553-28a9206e6430	8.194	hac
18f54bb9-3d3a-4ee7-a0e6-b0cb9e201561	19.446	fast
5a3ab3b8-7c8f-46de-b357-38ef2d57a1b8	8.463	hac
89331e98-17dd-4fae-b390-e02ca6346b48	22.149	fast
7d78d0e3-abf9-4860-954c-b86d6975f6b6	10.534	fast
1ff44cfe-176e-4eec-ac9b-93c50982d411	22.494	fast
b407d637-f1f1-4a08-a50f-baee849bec60	26.391	fast
c2f40c00-cca5-4672-ab6b-e000765cc6b3	23.337	fast
ac1cd0fb-17de-4eb1-9897-dbdb7066b87c	22.758	fast
a23022e3-2f74-49f8-976e-b8041b0ad82e	19.134	fast
28808756-6c7b-43fc-8249-39cb2171ae5d	7.730	hac
da80cba2-fd94-4bd4-9090-7991807e1311	27.301	fast
08513aa3-ab48-48c0-bdf9-bf9e25119dde	21.784	fast
cafb0b49-a630-4470-89f5-69459b7faf50	9.733	hac
e1f9f73b-2344-43e8-852d-931767f73a84	26.580	fast
d34c78cb-d9c4-484a-a211-3e22dbb2f5a0	24.182	fast
c641794a-b1b5-4f32-a6f0-222e6e88154f	8.140	hac
cf08ef5e-3798-46ab-ae19-ae888d8cb6b2	14.549	fast
dbe6239e-44a2-4292-831c-b00f131dc9ef	4.340	hac
435d656a-a345-44f7-bb25-5d89a13b448e	22.145	fast
48c0b83f-3c94-421c-aa2d-7c9e2f0e1e8b	30.731	fast
e1238efe-d3b6-45ce-a21c-1649530b9e4c	8.497	hac
e8f4a2d8-9638-4733-b9c7-8e95e656816d	22.801	fast
6d691637-0935-48bc-8cd9-59c2be18f8e4	28.761	fast
5dad8480-7839-44d4-aefc-f848a465c15b	17.558	fast
c604891c-8c25-4537-946b-d6f7c6f8c478	23.984	fast
688976cd-650f-45ee-8c17-dea61ed7e086	24.122	fast
30515c14-b411-40be-8ec3-c09d055fa011	19.459	fast
6a27a61e-4ce4-4f39-960a-5a7e09c7cbbc	18.786	fast
addff391-f1ec-43a7-ae43-14ae69b884dc	25.812	fast
4018227d-0de2-41e5-8649-10bad88d4f1a	21.470	fast
1e5f2c14-82fa-412f-b463-40eb1636c63d	21.667	fast
32d14b2e-ce1e-4d73-a385-93f577f7d860	25.730	fast
978ca5ee-2996-4343-b367-daa2fde5f8e1	22.735	fast
a6715fad-1213-4044-bd3e-51ea24393997	22.301	fast
13d4e7d1-bbbf-4321-9ba9-0321a65479c6	18.167	fast
51a34164-ff20-448a-baf9-6a6193e53d16	22.623	fast
c569f2e0-829f-4804-9b33-4b361b72b233	17.966	fast
604b30dc-f12d-4103-a152-b51fb33e8966	8.047	hac
1f1c3701-634c-4a1e-b0c3-3f37ef829fb2	9.255	hac
c434c832-cc01-4718-8f22-043ab0d91979	20.877	fast
893d090b-99ce-4765-a36e-ee24f3097f3b	26.376	fast
f842e493-f126-4128-a641-5d81e124381d	23.666	fast
7801f161-8a23-4e04-80e4-ac022e8f47d0	21.478	fast
2a8d059b-3bd7-4183-a683-a2cad81a1463	24.317	fast
38e14177-47b6-4e2f-8c61-3205bd1dda9f	19.206	fast
661c3c15-574f-493d-a2dc-fdd03559136b	21.384	fast
8fe69421-12db-42c6-b7ea-79c0e50ea38e	20.208	fast
7309fadd-c8e7-4572-8173-a4ce30e86467	10.161	fast
7b629169-59cc-44b9-9d44-8db542512e7b	27.982	fast
c6cd0778-7645-4cae-a8a0-608a0580c5f5	19.748	fast
a1479eac-4919-48c3-9d82-4085c8ca1438	13.040	fast
d430082f-8c38-4d4a-bbbe-00b490b93d26	20.338	fast
aa7695a1-6d8d-4c45-a523-9a30f3e4cb50	22.988	fast
faa7b6d6-c33c-4e90-a473-91d75bfc9fc6	10.037	fast
34f8f87b-cdcf-4621-a9e6-6c88a44d33c0	24.013	fast
e349bd3e-d099-4204-81b4-173528e4b887	25.716	fast
5ff15d93-6a13-482b-8957-65145d6c1e47	5.068	hac
8d7477cf-6d45-4e8e-b321-d33cf901806c	8.560	hac
93b4bc95-f419-4c17-90ec-36018e338422	18.677	fast
92902f75-ec85-4f00-8e89-3e8306b82e66	12.620	fast
d8dd5761-374c-4aa6-a908-398aa540d2a4	22.499	fast
da4ac98d-b33e-4db4-9549-b426501a0e77	23.850	fast
e5d1f20c-47b2-4812-93a5-7fe632281d5c	8.581	hac
93ce3933-eda7-499e-aac8-4ad3b6dd154d	24.901	fast
b850c355-91bb-40ff-a80c-b656ff6eff8c	22.933	fast
986a0081-1a0b-4077-a9ac-3e0563d13435	24.103	fast
16292c44-5582-4c96-abcd-0d81afc02ca7	24.921	fast
96e765e7-8c2e-4f01-b76e-d767ef9ec37e	20.082	fast
dc154ac4-f493-44a3-863d-52f03ece1f5c	19.812	fast
ffacb1ac-9c3a-4b18-8edb-7976d80f1e76	5.567	hac
1d80aca8-52a5-481b-8960-058b14d26084	24.349	fast
76ab53c5-b286-406f-a817-a7af0b344a3b	26.514	fast
1a07cdeb-4aac-48fc-a68f-24b0dceff72f	9.990	hac
33a1369d-9ac1-4f64-886b-674d07effda4	21.188	fast
1cfeeb5b-f9df-4b4a-a2fe-4c4cc96e175b	23.182	fast
2b2e842a-b7cc-4c32-886e-6a685265bf8f	20.878	fast
6254af03-c28b-4ea1-9c29-f2682222801e	26.047	fast
97963aac-588c-47cf-9c63-7316efb7b6a2	21.181	fast
313b748d-d065-42e8-9902-42c996b1bc13	19.767	fast
4fbe6a53-cdb8-448e-9204-3ca2389a7891	25.058	fast
69de505f-15d2-4d49-bd15-d72728a0bc57	9.115	hac
aa28dfe0-19d0-49df-ac04-f51f0aa6bca9	20.732	fast
ea8ac126-1880-4d01-a0cc-cb09a957f023	6.498	hac
9ae8c76b-613a-43b8-89b2-9fb5f409a55b	9.039	hac
5a24edc9-a9c6-4270-a57f-dbc2c7ac7cc4	18.235	fast
6f0b2c33-498d-4149-a5e2-c835f64602c3	23.029	fast
2ea8da67-eb95-4b00-99a5-85db59ed5c7a	26.591	fast
dc118a15-e0ec-4f80-b286-0ed0d0556591	5.804	hac
ce8b1b81-713f-4a02-b7cb-c0e42c219fa0	19.385	fast
170bbfc8-06bf-456f-bcbb-e0741cd9ecd2	11.295	fast
77cb2af9-a8f2-41fd-bbb3-e6208898bf6f	24.051	fast
2e2bc526-9cfe-4ed4-884f-6e2520af1054	25.136	fast
fef002ab-51bd-46c2-8710-437c40fa332f	5.116	hac
8b3278a1-2f68-4465-96cf-d0d90565a62e	7.302	hac
d5109ba0-24de-4ac0-aab1-2d7db5575b05	26.245	fast
83048bb6-1c92-435d-8e70-fe45766189c5	29.862	fast
a86cc52c-93e7-4c70-8c48-8799ab3f6381	24.851	fast
f2879078-9fb5-4af8-b5ab-f25391d431ec	21.453	fast
fc910cb8-96f5-4620-9be9-869da7ddac6a	24.420	fast
d75ab668-b11e-43f7-a9a8-78915d23cb5c	7.132	hac
5281aa9a-7ca7-4568-906b-df8ad17e2c1b	23.566	fast
f8c63029-ab14-4203-857e-3e47dcddec1b	22.549	fast
61bfbfd8-be38-4957-a2b5-ab6767ea4ad4	8.023	hac
ac8cf045-9883-4766-9612-637952e0fd1e	23.299	fast
2ad61b42-cefa-430d-85c6-605ae49060e2	24.629	fast
88ba56b8-5743-4d48-8dd4-be5eb5fdab5e	26.316	fast
0e32ff53-6ff1-4106-9da4-2668182746ab	27.335	fast
fa116917-cd33-4a00-9960-936cd000af62	22.721	fast
615ec288-a1ae-42ef-b1cf-0eac46efc9d4	26.691	fast
cc3590f1-6bcc-41c1-a8c6-e408eb3491d9	9.041	hac
b09b7c0e-9090-4de8-98f3-62382ef118df	22.512	fast
401c8b75-01a1-43f5-8f0e-88a298f8fbee	20.510	fast
91487b5a-3bcc-44e5-8e4b-a1cb445bf3b7	21.077	fast
8c74429b-cc99-41f0-8a6b-94fd1fca9648	21.884	fast
3fc28399-c34e-4010-9503-d35d62eb16d7	21.187	fast
